node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,,,,,,,False,False,False,2,7,2.1999999999999997,0.2952243125904486,0.08365798646709043,0.0016729763791430824,0.005250189073718486,10.484848484848486,11.142857142857142,0.03876723082240811,0.035477116878963835,0.5238095238095238,11,6,17,6,3.5,265.0,286.0,187.0,153.0,332.0,237.0,127.0,169.0,7,1.72,11.142857142857142,54,13.24,13.0,222,54.41,10.99099099099099
person,,,,,,,False,False,False,4,21,4.2440476190476195,0.3502145922746781,0.08231891855538367,0.038450338831941044,0.009439065689065695,11.366900420757364,12.095238095238095,0.08184648353994464,0.04766768368409933,0.2571428571428571,54,6,27,7,5.25,6.0,29.0,7.0,182.0,2.0,91.0,43.0,109.0,21,5.15,12.095238095238095,128,31.37,11.0859375,331,81.13,10.09667673716012
person,,,,,,,False,False,False,3,16,3.7428571428571433,0.3116883116883117,0.08299430431244914,0.015251517352407899,0.008894481688599338,10.908396946564885,11.25,0.05775515024260194,0.055571064804728364,0.3333333333333333,40,6,24,7,5.333333333333333,31.0,65.0,88.0,164.0,31.0,105.0,68.0,90.0,16,3.92,11.25,83,20.34,11.313253012048193,251,61.52,10.442231075697212
person,,,,,,,False,False,False,2,4,1.3333333333333333,0.2170212765957447,0.06588260623839384,0.0009062988358136617,0.0019831663214016156,4.5,4.5,0.0009635919353221006,0.0017790648066613325,0.5,3,8,6,4,2.0,370.0,372.0,398.0,394.0,361.0,348.0,403.0,403.0,4,0.98,4.5,12,2.94,6.0,45,11.03,9.844444444444445
person,,,,,,,False,False,False,2,3,0.7333333333333334,0.272,0.06645492303933545,0.0,0.0,14.545454545454543,16.0,0.011700212548127163,0.008225667755288612,1.0,3,7,4,3,1.5,386.0,397.0,306.0,386.0,384.0,383.0,302.0,354.0,3,0.74,16.0,41,10.05,12.439024390243903,162,39.71,11.08641975308642
person,,,,,,,False,False,False,3,19,4.833333333333334,0.34991423670668953,0.09109176155391828,0.011345180803660137,0.005838664294546648,15.641379310344828,15.842105263157896,0.19028550197711253,0.16241825101076945,0.38596491228070173,66,6,30,8,6.333333333333333,14.0,8.0,8.0,29.0,50.0,211.0,2.0,5.0,19,4.66,15.842105263157896,128,31.37,12.1484375,331,81.13,10.157099697885196
person,,,,,,,False,False,False,2,2,0.6666666666666666,0.2456351595424443,0.07112970711297072,0.0,0.0,8.5,8.5,0.006067778923574797,0.00894834165034727,1.0,1,7,2,2,1.0,398.0,398.0,367.0,365.0,384.0,383.0,354.0,347.0,2,0.49,8.5,15,3.68,13.0,91,22.3,12.736263736263735
person,,,,,,,True,True,False,3,16,3.9261904761904765,0.33607907742998355,0.08217798516230823,0.01115658275195086,0.006543349558055439,13.424499696785931,14.4375,0.1199273216195641,0.08445585476075537,0.4,48,6,29,8,5.333333333333333,31.0,53.0,18.0,186.0,53.0,188.0,14.0,34.0,16,3.92,14.4375,102,25.0,11.833333333333334,314,76.96,10.280254777070065
person,,,,,,,False,False,False,2,2,0.6666666666666666,0.22125813449023862,0.06594649928611836,0.0010838502178153009,0.002007990610931789,5.0,5.0,0.001279622986026403,0.0024506680647522748,0.0,0,8,2,2,1.0,398.0,398.0,395.0,393.0,353.0,347.0,396.0,394.0,2,0.49,5.0,10,2.45,9.6,43,10.54,10.976744186046512
person,,,,,,,False,False,False,2,9,2.6666666666666665,0.31216526396327465,0.0820842973543909,0.009667593619835815,0.010295274265862504,11.218749999999998,12.555555555555555,0.05167496575281566,0.028435269788894314,0.4444444444444444,16,5,15,5,4.5,176.0,217.0,86.0,192.0,65.0,72.0,74.0,222.0,9,2.21,12.555555555555555,69,16.91,12.159420289855072,256,62.75,10.1796875
person,,,,,,,False,False,False,2,6,1.7,0.28936170212765955,0.0750413831156888,0.0,0.0,13.72549019607843,14.666666666666666,0.037517432675929226,0.030213915452931624,1.0,15,6,16,6,3.0,304.0,333.0,230.0,330.0,384.0,383.0,131.0,208.0,6,1.47,14.666666666666666,47,11.52,12.808510638297872,213,52.21,11.11737089201878
person,,,,,,,True,False,True,2,12,3.866666666666667,0.30607651912978245,0.09006953898230251,0.008483964629270917,0.01777124684878696,11.034482758620687,11.333333333333334,0.04210001231831156,0.06575095263920112,0.45454545454545453,30,7,22,6,6.0,74.0,56.0,118.0,35.0,88.0,11.0,110.0,61.0,12,2.94,11.333333333333334,72,17.65,11.694444444444445,250,61.27,10.452
person,,,,,,,False,False,False,3,6,1.3499999999999999,0.29310344827586204,0.07665570690465007,0.0010030102453611317,0.001142414377708495,11.592592592592595,12.0,0.03598473030360959,0.022081070838479346,0.4666666666666667,7,7,16,6,2.0,304.0,371.0,199.0,305.0,355.0,367.0,136.0,263.0,6,1.47,12.0,48,11.76,13.3125,215,52.7,11.032558139534883
person,,,,,,,True,False,False,2,8,2.6666666666666665,0.2685977616853193,0.08139109618645475,0.006143557192958075,0.010254979004978994,7.625,7.625,0.008266039655128949,0.015402283299229578,0.42857142857142855,12,7,12,5,4.0,222.0,217.0,321.0,211.0,141.0,74.0,332.0,294.0,8,1.96,7.625,37,9.07,10.18918918918919,146,35.78,10.945205479452055
person,,,,,,,False,False,False,2,8,2.5833333333333335,0.2869198312236287,0.08531994981179424,0.0017661326212783186,0.0025708218722924614,11.258064516129032,11.5,0.014712742544386415,0.029364823930927077,0.75,21,6,23,7,4.0,222.0,233.0,244.0,113.0,328.0,332.0,281.0,216.0,8,1.96,11.5,49,12.01,10.653061224489797,197,48.28,10.461928934010153
person,,,,,,,False,False,False,3,8,2.7499999999999996,0.27717391304347827,0.06954347887844095,0.006272367724788527,0.0061093847858553745,6.1818181818181825,8.125,0.011736734233122223,0.008273767724953028,0.4642857142857143,13,7,14,5,2.6666666666666665,222.0,203.0,286.0,375.0,135.0,204.0,301.0,352.0,8,1.96,8.125,38,9.31,10.5,166,40.69,10.91566265060241
person,,,,,,,False,False,False,2,9,2.7333333333333334,0.30357142857142855,0.08434980359727104,0.006045323407362658,0.00892993282699165,9.853658536585366,10.666666666666666,0.03586037189454861,0.026867252605688976,0.4444444444444444,16,7,17,6,4.5,176.0,205.0,130.0,135.0,145.0,104.0,137.0,231.0,9,2.21,10.666666666666666,64,15.69,11.890625,249,61.03,10.919678714859439
person,,,,,,,False,False,False,2,11,3.666666666666667,0.2905982905982906,0.08798792322622385,0.007230674091990734,0.013472786584417591,9.818181818181817,9.818181818181818,0.018659796079831325,0.03496783149275548,0.4909090909090909,27,7,24,7,5.5,103.0,71.0,221.0,59.0,106.0,30.0,252.0,172.0,11,2.7,9.818181818181818,52,12.75,10.538461538461538,213,52.21,11.065727699530516
person,,,,,,,True,False,False,2,10,3.116666666666667,0.28936170212765955,0.08362369337979095,0.0056051738946799375,0.007883542442365969,10.614973262032082,11.0,0.025248488561890284,0.04130183223375914,0.4888888888888889,22,7,21,6,5.0,140.0,139.0,230.0,154.0,166.0,145.0,200.0,138.0,10,2.45,11.0,53,12.99,10.830188679245284,207,50.74,10.521739130434783
person,,,,,,,False,False,False,2,7,2.333333333333333,0.2651072124756335,0.08039408866995074,0.003087026815950792,0.00676192661486779,8.285714285714286,8.285714285714286,0.0077263185218860485,0.017073752201386516,0.42857142857142855,9,6,16,6,3.5,265.0,267.0,334.0,244.0,273.0,177.0,339.0,287.0,7,1.72,8.285714285714286,36,8.82,10.194444444444445,139,34.07,10.712230215827338
person,,,,,,,True,False,False,2,15,4.483333333333334,0.3266613290632506,0.09084836339345358,0.011193787434331299,0.014024986301055822,13.260223048327134,14.066666666666666,0.07170193092169387,0.0857582159160169,0.4666666666666667,49,6,28,8,7.5,39.0,17.0,40.0,31.0,52.0,24.0,53.0,32.0,15,3.68,14.066666666666666,98,24.02,11.326530612244898,293,71.81,10.296928327645052
person,,,,,,,True,False,False,2,12,3.5833333333333335,0.3100303951367781,0.08876318938322637,0.009546973922991442,0.012350348697273828,12.55813953488372,12.916666666666666,0.046590943429126286,0.06624663242681633,0.5151515151515151,34,5,28,8,6.0,74.0,79.0,96.0,48.0,69.0,43.0,91.0,59.0,12,2.94,12.916666666666666,74,18.14,11.013513513513514,254,62.25,10.291338582677165
person,,,,,,,False,False,False,2,14,4.916666666666666,0.3008849557522124,0.08833080753409829,0.0046116674467819845,0.005476700095684055,12.966101694915256,13.142857142857142,0.08571985108064761,0.17686551794462999,0.5494505494505495,50,5,28,8,7.0,44.0,5.0,140.0,53.0,204.0,222.0,39.0,1.0,14,3.43,13.142857142857142,64,15.69,11.484375,231,56.62,10.67965367965368
person,,,,,,,False,False,False,2,7,2.2499999999999996,0.26948480845442535,0.07592110160029773,0.004504007661192073,0.005691757195767894,7.518518518518519,7.857142857142857,0.015675931474233122,0.022326877238734687,0.42857142857142855,9,7,14,5,3.5,265.0,281.0,316.0,314.0,208.0,215.0,273.0,261.0,7,1.72,7.857142857142857,31,7.6,11.67741935483871,159,38.97,11.672955974842766
person,,,,,,,False,False,False,2,13,3.9833333333333343,0.3287671232876712,0.09269567193002386,0.008750734302288787,0.01446206894067856,12.33054393305439,13.076923076923077,0.05763047782001498,0.05849875806751531,0.46153846153846156,36,6,24,7,6.5,57.0,48.0,37.0,13.0,84.0,20.0,69.0,83.0,13,3.19,13.076923076923077,97,23.77,11.649484536082474,303,74.26,10.363036303630363
person,,,,,,,False,False,False,2,12,3.8666666666666667,0.3081570996978852,0.08545397423814012,0.001935335612209101,0.004627899480840658,13.426724137931036,13.666666666666666,0.0695598492616526,0.07791848617887578,0.5757575757575758,38,6,25,7,6.0,74.0,57.0,101.0,108.0,323.0,269.0,55.0,42.0,12,2.94,13.666666666666666,75,18.38,12.333333333333334,252,61.76,10.734126984126984
person,,,,,,,False,False,False,3,22,5.20952380952381,0.3469387755102041,0.09162362452279363,0.01799735414188233,0.013013523006838511,14.8235831809872,14.954545454545455,0.19965071843254026,0.16825186782723195,0.36796536796536794,85,5,30,8,7.333333333333333,3.0,1.0,10.0,24.0,22.0,34.0,1.0,3.0,22,5.39,14.954545454545455,115,28.19,11.782608695652174,327,80.15,10.238532110091743
person,,,,,,,True,False,False,2,13,3.9500000000000006,0.2897727272727273,0.0828258221680877,0.005554064566058687,0.009165410635998867,10.776371308016877,11.0,0.03953416081513241,0.06955967819148681,0.48717948717948717,38,6,28,8,6.5,57.0,51.0,228.0,168.0,171.0,99.0,124.0,56.0,13,3.19,11.0,54,13.24,11.166666666666666,204,50.0,10.96078431372549
person,,,,,,,False,False,False,2,3,1.0,0.23300970873786409,0.07220599946907354,0.0009081817017316668,0.001377963142669025,5.666666666666666,5.666666666666667,0.002217243819819587,0.004412296089148427,0.3333333333333333,1,7,4,3,1.5,386.0,389.0,379.0,357.0,360.0,361.0,380.0,374.0,3,0.74,5.666666666666667,15,3.68,9.0,64,15.69,10.5
person,,,,,,,False,False,False,2,8,2.5,0.2908054169636493,0.08590377934519423,0.005501127530286245,0.00793941352096432,10.233333333333333,10.125,0.020165232808902315,0.02926139098989737,0.5714285714285714,16,5,17,6,4.0,222.0,248.0,216.0,96.0,173.0,143.0,237.0,217.0,8,1.96,10.125,49,12.01,10.959183673469388,196,48.04,10.801020408163266
person,,,,,,,False,False,False,2,11,3.5,0.2954380883417813,0.08569928233852615,0.005653764304020816,0.008641677391677394,10.928571428571429,11.0,0.025334290701152312,0.032788422720896195,0.509090909090909,28,7,25,7,5.5,103.0,89.0,186.0,100.0,160.0,116.0,199.0,187.0,11,2.7,11.0,58,14.22,10.879310344827585,224,54.9,10.392857142857142
person,,,,,,,False,False,False,3,7,1.6,0.2908054169636493,0.0740964949452146,0.0024219613458521597,0.002257117698294169,9.71875,10.0,0.03511740565120868,0.022199618243509873,0.3333333333333333,7,6,13,5,2.3333333333333335,265.0,350.0,216.0,342.0,299.0,341.0,139.0,262.0,7,1.72,10.0,49,12.01,12.918367346938776,212,51.96,11.070754716981131
person,,,,,,,False,False,False,3,15,3.25,0.32304038004750596,0.07971864009378664,0.006564684486848487,0.002587877220230161,13.169230769230769,14.0,0.11077245350225108,0.06161921697595185,0.38095238095238093,40,6,26,7,5.0,39.0,121.0,50.0,253.0,124.0,329.0,20.0,72.0,15,3.68,14.0,89,21.81,12.51685393258427,284,69.61,10.440140845070422
person,,,,,,,False,False,False,2,5,1.6666666666666665,0.2556390977443609,0.07507590394700524,0.0019802491471411373,0.003842297224650165,5.8,5.8,0.006310125848656801,0.008240991991928629,0.4,4,6,7,4,2.5,335.0,339.0,352.0,329.0,320.0,290.0,350.0,353.0,5,1.23,5.8,21,5.15,10.285714285714286,116,28.43,11.663793103448276
person,,,,,,,False,False,True,2,12,3.7500000000000004,0.3150579150579151,0.0963855421686747,0.00951161322957614,0.020381567106166038,11.977777777777776,12.25,0.04360710542202228,0.08449596686888308,0.45454545454545453,30,5,25,7,6.0,74.0,63.0,75.0,3.0,71.0,7.0,103.0,33.0,12,2.94,12.25,75,18.38,11.706666666666667,259,63.48,10.714285714285714
person,,,,,,,False,False,False,2,7,2.25,0.2779291553133515,0.08225806451612903,0.003529504177387917,0.006884218414967079,8.37037037037037,8.571428571428571,0.014348485574209108,0.018684897643212153,0.42857142857142855,9,7,13,5,3.5,265.0,276.0,284.0,185.0,255.0,174.0,288.0,274.0,7,1.72,8.571428571428571,40,9.8,11.575,172,42.16,11.290697674418604
person,,,,,,,False,False,False,2,12,3.616666666666667,0.3232963549920761,0.0911731843575419,0.009538344652994985,0.014315938580644462,11.797235023041473,12.25,0.04017426278665004,0.043992940754968825,0.45454545454545453,30,6,24,7,6.0,74.0,76.0,49.0,27.0,70.0,21.0,120.0,124.0,12,2.94,12.25,84,20.59,11.511904761904763,291,71.32,10.47766323024055
person,,,,,,,False,False,False,2,9,3.2500000000000004,0.2693069306930693,0.07992947399353512,0.0007509055258656118,0.00460779725485608,10.974358974358973,10.88888888888889,0.016276873716705918,0.04314480395607819,0.8055555555555556,29,7,28,8,4.5,176.0,119.0,318.0,248.0,366.0,270.0,269.0,127.0,9,2.21,10.88888888888889,35,8.58,10.4,157,38.48,10.961783439490446
person,,,,,,,False,False,False,2,6,1.7833333333333332,0.275118004045853,0.0755625520881563,0.000750043450429455,0.002750449073978485,8.897196261682243,9.666666666666666,0.011579778415955597,0.008760714497482613,0.6666666666666666,10,7,13,5,3.0,304.0,325.0,291.0,319.0,367.0,324.0,306.0,350.0,6,1.47,9.666666666666666,37,9.07,10.513513513513514,162,39.71,10.87037037037037
person,,,,,,,False,False,True,2,5,1.5333333333333332,0.2585551330798479,0.07030240372189196,0.002961555854877787,0.0022705478587831526,7.91304347826087,8.8,0.0083417399797733,0.007702719871552854,0.6,6,6,6,4,2.5,335.0,357.0,347.0,371.0,281.0,339.0,331.0,357.0,5,1.23,8.8,27,6.62,10.407407407407407,121,29.66,10.619834710743802
person,,,,,,,False,False,True,4,25,4.91904761904762,0.35202761000862814,0.08418446301454657,0.031819940799303066,0.008888988735245417,12.236205227492736,12.36,0.12524724951851293,0.07354531423298685,0.25333333333333335,76,6,26,7,6.25,2.0,4.0,4.0,142.0,5.0,106.0,11.0,49.0,25,6.13,12.36,126,30.88,11.285714285714286,334,81.86,10.071856287425149
person,,,,,,,False,False,False,3,11,2.75,0.2952243125904486,0.08089085682186169,0.006193515808773579,0.00409334085804674,9.636363636363637,9.636363636363637,0.018870492132769475,0.023796799267983938,0.43636363636363634,24,6,24,7,3.6666666666666665,103.0,196.0,187.0,226.0,140.0,283.0,249.0,249.0,11,2.7,9.636363636363637,54,13.24,10.851851851851851,221,54.17,10.65158371040724
person,,,,,,,False,False,True,2,7,2.1166666666666667,0.2815734989648033,0.07622131581405485,0.0036348713852078483,0.005321773704126645,8.440944881889765,9.142857142857142,0.01212702304741714,0.010013168004655565,0.5238095238095238,11,6,14,5,3.5,265.0,293.0,265.0,312.0,248.0,233.0,298.0,336.0,7,1.72,9.142857142857142,41,10.05,10.268292682926829,176,43.14,10.897727272727273
person,,,,,,,False,False,False,2,8,2.583333333333333,0.3004418262150221,0.08838821490467938,0.0034342413782439724,0.008677819339584043,10.41935483870968,10.625,0.026170621742747317,0.03194130773361131,0.5714285714285714,16,6,16,6,4.0,222.0,238.0,144.0,52.0,262.0,114.0,197.0,197.0,8,1.96,10.625,53,12.99,11.60377358490566,239,58.58,10.811715481171548
person,,,,,,,False,False,True,2,9,3.3333333333333335,0.2811853893866299,0.08732253691945494,0.0019092405294673155,0.0082326119090825,11.299999999999999,11.222222222222221,0.034169438861766085,0.1028333458682479,0.6666666666666666,24,6,24,7,4.5,176.0,103.0,269.0,70.0,325.0,133.0,145.0,21.0,9,2.21,11.222222222222221,43,10.54,11.395348837209303,179,43.87,10.893854748603353
person,,,,,,,True,False,False,2,11,3.45,0.2986822840409956,0.08523380105149542,0.003786249104476986,0.0038893505805270537,10.903381642512077,11.090909090909092,0.02155388890466486,0.03248968417362896,0.509090909090909,28,7,24,7,5.5,103.0,93.0,159.0,119.0,242.0,289.0,225.0,189.0,11,2.7,11.090909090909092,58,14.22,10.689655172413794,228,55.88,10.447368421052632
person,,,,,,,False,False,False,2,9,2.533333333333333,0.30493273542600896,0.08111332007952286,0.003572614038596296,0.00500390573919986,12.105263157894736,12.88888888888889,0.04551764867681254,0.04266996701468003,0.5,18,6,24,7,4.5,176.0,244.0,120.0,220.0,253.0,251.0,97.0,131.0,9,2.21,12.88888888888889,67,16.42,12.343283582089553,245,60.05,10.902040816326531
person,,,,,,,True,False,False,2,12,3.7000000000000006,0.3051608077786088,0.08645899554990465,0.009026425385599597,0.012095575765361868,11.463963963963963,11.916666666666666,0.034416446952867386,0.05721498265864427,0.4696969696969697,31,6,24,7,6.0,74.0,70.0,119.0,85.0,81.0,45.0,144.0,85.0,12,2.94,11.916666666666666,70,17.16,11.414285714285715,239,58.58,10.786610878661088
person,,,,,,,False,False,True,4,20,3.70952380952381,0.3355263157894737,0.08061913387123332,0.023588618555777294,0.004103998589292708,11.679075738125801,11.95,0.06917915732579843,0.050607965639879064,0.24736842105263157,47,7,26,7,5.0,9.0,69.0,19.0,237.0,13.0,282.0,56.0,99.0,20,4.9,11.95,112,27.45,11.848214285714286,302,74.02,10.271523178807946
person,,,,,,,False,False,False,2,11,3.2,0.28732394366197184,0.08040201005025126,0.0056518326540179,0.006653758124346362,10.359374999999998,10.818181818181818,0.02860620948935124,0.02303035943278344,0.509090909090909,28,7,23,7,5.5,103.0,125.0,242.0,243.0,161.0,183.0,181.0,257.0,11,2.7,10.818181818181818,49,12.01,10.795918367346939,198,48.53,10.686868686868687
person,,,,,,,False,False,False,2,6,1.7499999999999998,0.2960812772133527,0.08048130979386527,0.0010964641168903732,0.0014737426502132384,12.523809523809524,13.666666666666666,0.034429469875924906,0.026052072618673896,0.6666666666666666,10,6,16,6,3.0,304.0,330.0,183.0,240.0,352.0,356.0,143.0,238.0,6,1.47,13.666666666666666,60,14.71,12.2,218,53.43,10.821100917431192
person,,,,,,,False,False,False,2,8,2.45,0.281767955801105,0.07849172758753367,0.00993534302140827,0.012259819980408211,8.619047619047619,9.25,0.007350199899738314,0.008698124361162596,0.4642857142857143,13,6,13,5,4.0,222.0,255.0,263.0,277.0,63.0,44.0,341.0,351.0,8,1.96,9.25,48,11.76,8.770833333333334,169,41.42,10.0
person,,,,,,,False,False,False,2,14,4.033333333333333,0.3295638126009693,0.08885984972231296,0.006938376685078215,0.011829901168136458,13.074380165289256,13.857142857142858,0.10836710257399879,0.07157853642258889,0.5054945054945055,46,6,31,9,7.0,44.0,44.0,34.0,47.0,113.0,50.0,22.0,52.0,14,3.43,13.857142857142858,87,21.32,11.804597701149426,305,74.75,10.501639344262296
person,,,,,,,False,False,True,2,10,3.166666666666667,0.2654521795705921,0.0776255707762557,0.007225233668869338,0.010082671479730305,9.68421052631579,9.8,0.015340771782227947,0.03812587243455485,0.6444444444444445,29,7,28,8,5.0,140.0,128.0,332.0,289.0,107.0,80.0,275.0,157.0,10,2.45,9.8,35,8.58,9.857142857142858,145,35.54,10.696551724137931
person,,,,,,,False,False,False,3,21,4.7666666666666675,0.34576271186440677,0.09200586311872816,0.017551283523246943,0.01113029568911922,13.870629370629366,14.142857142857142,0.17521119846828917,0.1273654785137538,0.3619047619047619,76,6,31,9,7.0,6.0,10.0,11.0,15.0,23.0,64.0,5.0,10.0,21,5.15,14.142857142857142,114,27.94,11.964912280701755,327,80.15,10.238532110091743
person,,,,,,,False,False,False,2,5,1.583333333333333,0.25660377358490566,0.07586698484519788,0.002139253171064869,0.004283842151489212,6.947368421052632,7.2,0.005803542700314672,0.010993073311302446,0.4,4,7,8,4,2.5,335.0,354.0,348.0,316.0,315.0,278.0,359.0,320.0,5,1.23,7.2,28,6.86,10.107142857142858,125,30.64,10.912
person,,,,,,,False,True,False,2,12,3.1166666666666667,0.3222748815165877,0.08116441762541028,0.002332196259024567,0.002864519408637055,15.235294117647056,15.916666666666666,0.11222023392577653,0.07876049343753014,0.5909090909090909,39,6,29,8,6.0,74.0,142.0,52.0,219.0,304.0,321.0,17.0,40.0,12,2.94,15.916666666666666,83,20.34,12.180722891566266,287,70.34,10.498257839721255
person,,,,,,,False,False,True,2,13,3.566666666666667,0.33251833740831294,0.08470002075980901,0.00694818646969339,0.00736741251447134,14.331775700934578,15.538461538461538,0.10519267206238417,0.07658547369760532,0.5,39,6,28,8,6.5,57.0,81.0,27.0,129.0,112.0,159.0,26.0,46.0,13,3.19,15.538461538461538,98,24.02,11.857142857142858,309,75.74,10.359223300970873
person,,,,,,,False,False,False,2,5,1.45,0.27474747474747474,0.07315761161915008,0.0,0.0,11.390804597701148,12.2,0.018813153899397646,0.02093065825880193,1.0,10,6,12,5,2.5,335.0,364.0,294.0,348.0,384.0,383.0,250.0,266.0,5,1.23,12.2,39,9.56,11.820512820512821,167,40.93,11.293413173652695
person,,,,,,,False,False,True,2,8,2.15,0.3008849557522124,0.07728248516226796,0.004901960784313725,0.004901960784313725,13.410852713178295,14.625,0.05113960582452793,0.030652871564479482,0.75,21,7,23,7,4.0,222.0,292.0,140.0,296.0,195.0,257.0,75.0,205.0,8,1.96,14.625,61,14.95,11.901639344262295,236,57.84,10.711864406779661
person,,,,,,,False,False,False,2,7,3.0,0.2427126710291493,0.06909398814563929,0.005643611304118672,0.005062482402054591,6.444444444444444,6.285714285714286,0.004727933295256421,0.006322950030499159,0.6190476190476191,13,6,13,5,3.5,265.0,156.0,369.0,376.0,164.0,246.0,365.0,365.0,7,1.72,6.285714285714286,16,3.92,9.5,78,19.12,10.794871794871796
person,,,,,,,False,False,False,2,7,2.2499999999999996,0.28793225123500354,0.08168985884472921,0.0,0.0,12.407407407407407,12.571428571428571,0.019292300569163146,0.03248471468201715,1.0,21,7,23,7,3.5,265.0,281.0,237.0,203.0,384.0,383.0,246.0,190.0,7,1.72,12.571428571428571,44,10.78,12.068181818181818,201,49.26,10.895522388059701
person,,,,,,,False,False,False,2,10,3.3333333333333335,0.2956521739130435,0.09004965973882656,0.005887031488564164,0.013514883568359497,10.3,10.3,0.02667571853931872,0.060077001322219145,0.4666666666666667,21,6,24,7,5.0,140.0,103.0,184.0,37.0,149.0,29.0,193.0,79.0,10,2.45,10.3,55,13.48,12.036363636363637,213,52.21,10.854460093896714
person,,,,,,,False,False,False,3,17,4.2,0.3385892116182573,0.08464730290456432,0.010533749953820786,0.005669960449372216,14.49206349206349,14.529411764705882,0.12233815365094096,0.0749213988576598,0.40441176470588236,55,7,26,7,5.666666666666667,22.0,32.0,14.0,130.0,60.0,217.0,13.0,47.0,17,4.17,14.529411764705882,113,27.7,12.20353982300885,312,76.47,10.278846153846153
person,,,,,,,False,False,False,2,9,3.0,0.29101283880171186,0.0881590319792567,0.003510678247272607,0.009069491973903736,9.666666666666666,9.666666666666666,0.023935342014745425,0.03322999403775333,0.5,18,6,17,6,4.5,176.0,156.0,214.0,56.0,258.0,100.0,207.0,183.0,9,2.21,9.666666666666666,50,12.25,11.36,206,50.49,10.883495145631068
person,,,,,,,False,False,False,3,9,2.2,0.293314162473041,0.07736063708759955,0.013640415665633588,0.00930414172392782,7.5227272727272725,7.666666666666667,0.01448795986132357,0.012541215120376757,0.2777777777777778,10,5,13,5,3.0,176.0,285.0,198.0,295.0,38.0,96.0,287.0,310.0,9,2.21,7.666666666666667,48,11.76,10.416666666666666,205,50.25,10.673170731707318
person,,,,,,,False,False,False,2,11,3.166666666666667,0.3145720894371627,0.08603964571910586,0.004639030552578212,0.006687134260663673,13.999999999999996,14.545454545454545,0.0879935320807423,0.06134115607604686,0.6727272727272727,37,6,31,9,5.5,103.0,128.0,76.0,93.0,203.0,182.0,36.0,76.0,11,2.7,14.545454545454545,77,18.87,11.714285714285714,265,64.95,10.615094339622642
person,,,,,,,False,False,False,2,10,3.0833333333333335,0.29955947136563876,0.08211733923719433,0.006352900804472314,0.00649323408347473,9.810810810810809,10.7,0.03958022438151795,0.03210271381608881,0.4444444444444444,20,6,18,6,5.0,140.0,147.0,153.0,188.0,134.0,191.0,123.0,194.0,10,2.45,10.7,61,14.95,12.01639344262295,226,55.39,10.65929203539823
person,,,,,,,False,False,False,2,11,3.5833333333333335,0.3042505592841163,0.09006953898230251,0.005351065875221518,0.011577539151068553,10.72093023255814,10.727272727272727,0.023546633939718977,0.040924648103099696,0.4909090909090909,27,6,25,7,5.5,103.0,79.0,124.0,35.0,181.0,55.0,210.0,139.0,11,2.7,10.727272727272727,60,14.71,11.7,242,59.31,10.863636363636363
person,,,,,,,False,False,True,2,13,4.250000000000001,0.2993396918561996,0.0917713214620431,0.009052848962463438,0.015050118960546772,11.2156862745098,11.23076923076923,0.0440496069611222,0.12095116230642718,0.46153846153846156,36,5,26,7,6.5,57.0,27.0,155.0,19.0,80.0,19.0,98.0,12.0,13,3.19,11.23076923076923,61,14.95,11.508196721311476,224,54.9,10.879464285714286
person,,,,,,,True,False,False,2,5,2.25,0.23011844331641285,0.07219535212929103,0.003683730569203063,0.005995933101548083,5.962962962962963,6.4,0.001630739761017383,0.007627581272558173,0.7,7,6,7,4,2.5,335.0,276.0,386.0,358.0,244.0,207.0,386.0,358.0,5,1.23,6.4,18,4.41,7.055555555555555,63,15.44,9.555555555555555
person,,,,,,,False,False,True,3,10,2.45,0.2800274536719286,0.07781804310509251,0.0059707183158192465,0.005614939806116279,8.122448979591836,8.2,0.014597139390646224,0.012310008552719926,0.3111111111111111,14,7,15,5,3.3333333333333335,140.0,255.0,275.0,286.0,147.0,219.0,284.0,313.0,10,2.45,8.2,46,11.27,10.23913043478261,181,44.36,10.839779005524862
person,,,,,,,False,False,False,2,6,1.7499999999999998,0.28936170212765955,0.08229124647035095,0.0,0.0,13.42857142857143,13.666666666666666,0.022733982608492184,0.027079809861924237,1.0,15,7,16,6,3.0,304.0,330.0,230.0,183.0,384.0,383.0,214.0,230.0,6,1.47,13.666666666666666,52,12.75,11.326923076923077,207,50.74,10.927536231884059
person,,,,,,,False,False,False,2,3,2.0,0.2311614730878187,0.06601051638128623,0.0,0.0,5.5,6.333333333333333,0.0016033706910987728,0.003415631810652962,1.0,3,7,4,3,1.5,386.0,302.0,383.0,391.0,384.0,383.0,389.0,383.0,3,0.74,6.333333333333333,13,3.19,9.461538461538462,62,15.2,10.290322580645162
