node,node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
Abizaid / John P.,person,,,,,,,False,True,False,2,1.0,14,3.991666666666667,0.3438485804416404,0.09524849808847624,0.002670498735521981,0.0066608668142992735,20.39039665970772,22.357142857142858,0.09698115441076618,0.11991360068436685,0.7362637362637363,67,6,39,12,7.0,81.0,80.0,55.0,20.0,277.0,172.0,27.0,25.0,14,3.21,22.357142857142858,126,28.9,15.34920634920635,348,79.82,11.755747126436782
Ackerman / F. Duane,person,,,,,,,False,False,False,3,3.0,13,2.9,0.3303030303030303,0.0817551096943559,0.01177207879328718,0.005367968411309126,12.189655172413794,13.0,0.012523791871807237,0.008402974420129624,0.32051282051282054,25,6,22,7,4.333333333333333,94.0,215.0,86.0,244.0,44.0,216.0,200.0,265.0,13,2.98,13.0,105,24.08,12.914285714285715,322,73.85,11.804347826086957
Akerson / Daniel F.,person,,,,,,,True,False,False,2,2.0,11,3.066666666666667,0.3194139194139194,0.08588876485652373,0.004756705333438785,0.009035031777834688,13.375000000000002,14.454545454545455,0.013515945810325537,0.011645520967709072,0.4727272727272727,26,6,22,7,5.5,139.0,180.0,132.0,150.0,165.0,90.0,191.0,224.0,11,2.52,14.454545454545455,93,21.33,12.817204301075268,296,67.89,11.983108108108109
Alexander / Barbara T.,person,,,,,,,True,False,False,2,2.0,4,1.3333333333333333,0.23969213853765806,0.07003078570472494,0.0,0.0,6.75,6.75,0.0011407342841186013,0.0018852775449528527,1.0,6,7,6,4,2.0,400.0,402.0,406.0,402.0,411.0,410.0,396.0,393.0,4,0.92,6.75,15,3.44,9.466666666666667,86,19.72,13.813953488372093
Allen / Samuel R.,person,,,,,,,False,False,False,2,2.0,11,3.1,0.32585949177877427,0.08308190681868709,0.0044925938968258024,0.007978876987893119,13.666666666666666,15.272727272727273,0.0252818594705862,0.019094384109163625,0.4909090909090909,27,6,22,7,5.5,139.0,178.0,104.0,214.0,192.0,112.0,109.0,150.0,11,2.52,15.272727272727273,93,21.33,15.10752688172043,316,72.48,11.895569620253164
Anderson / Reuben V.,person,,,,,,,False,False,False,2,2.0,13,4.25,0.31389488840892726,0.09311265349706353,0.007173307120855379,0.013701461139771803,10.92156862745098,11.076923076923077,0.006216502621826579,0.012778285025903736,0.46153846153846156,36,5,22,7,6.5,94.0,65.0,157.0,38.0,101.0,21.0,276.0,204.0,13,2.98,11.076923076923077,71,16.28,11.690140845070422,293,67.2,12.16382252559727
Anderson / Richard H.,person,,,,,,,False,False,False,2,2.0,10,3.041666666666667,0.32177121771217715,0.08453161857369049,0.002580828602567807,0.006086541143485148,12.123287671232875,14.8,0.026786334041470523,0.0169084146365028,0.4444444444444444,20,6,22,7,5.0,177.0,181.0,122.0,179.0,282.0,187.0,99.0,168.0,10,2.29,14.8,94,21.56,15.553191489361701,304,69.72,12.194078947368421
Armstrong / Greg L.,person,,,,,,,False,False,False,2,2.0,2,0.6666666666666666,0.21509620128268378,0.061857132723274456,0.0,0.0,4.5,4.5,0.00015534093698416025,0.0002279910664353188,1.0,1,8,2,2,1.0,426.0,426.0,431.0,433.0,411.0,410.0,429.0,432.0,2,0.46,4.5,7,1.61,8.571428571428571,34,7.8,12.852941176470589
Arnold / Susan E.,person,,,,,,,False,False,False,2,2.0,13,3.9166666666666674,0.3154848046309696,0.08899775464380486,0.004964292736432072,0.009789221815479327,13.34042553191489,13.846153846153847,0.023558818013151548,0.029345649640563576,0.47435897435897434,37,6,24,7,6.5,94.0,84.0,149.0,90.0,153.0,71.0,117.0,91.0,13,2.98,13.846153846153847,87,19.95,14.873563218390805,287,65.83,12.296167247386759
Atkins / Howard I.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.25363583478766727,0.07362584785117222,0.003466201686183865,0.004013861898233933,5.4,5.4,0.0014849411442380619,0.0024408539964549097,0.4,4,8,6,4,2.5,364.0,368.0,393.0,375.0,230.0,282.0,389.0,373.0,5,1.15,5.4,19,4.36,11.210526315789474,118,27.06,13.694915254237289
Austin / Roxanne S.,person,,,,,,,False,False,False,2,2.0,14,4.116666666666667,0.33206397562833206,0.09628975265017668,0.010857018950610227,0.018241709021525547,14.732793522267203,15.214285714285714,0.017220205586967373,0.021069352841389555,0.4725274725274725,43,6,29,8,7.0,81.0,73.0,81.0,13.0,51.0,5.0,155.0,134.0,14,3.21,15.214285714285714,102,23.39,13.196078431372548,327,75.0,11.84709480122324
Austrian / Neil R.,person,,,,,,,False,False,False,2,2.0,8,2.4499999999999997,0.29008649367930806,0.07842666986449214,0.0032386176912905813,0.006441079191000099,8.054421768707483,8.75,0.0046170752182942915,0.0036446133128015847,0.4642857142857143,13,6,15,5,4.0,258.0,290.0,289.0,312.0,241.0,177.0,299.0,348.0,8,1.83,8.75,44,10.09,12.204545454545455,222,50.92,12.64864864864865
Baker / John D. II,person,,,,,,,True,False,False,2,2.0,11,3.3333333333333335,0.31098430813124106,0.08703463419502945,0.0031775600766987605,0.0048119868754161734,13.224999999999998,14.0,0.02517844971351867,0.032821859457004096,0.5818181818181818,32,6,28,8,5.5,139.0,138.0,173.0,120.0,243.0,241.0,110.0,80.0,11,2.52,14.0,75,17.2,15.386666666666667,282,64.68,12.26950354609929
Barksdale / James L.,person,,,,,,,False,False,False,2,2.0,11,3.2083333333333335,0.3340996168582375,0.08897959183673469,0.011748428463226629,0.009165549379089399,13.233766233766232,15.727272727272727,0.03274105364630773,0.025901285115971395,0.45454545454545453,25,5,19,6,5.5,139.0,159.0,75.0,91.0,45.0,89.0,77.0,108.0,11,2.52,15.727272727272727,99,22.71,15.212121212121213,333,76.38,11.6996996996997
Barnet / William III,person,,,,,,,True,False,False,2,2.0,9,2.65,0.31098430813124106,0.08342900880214313,0.003895157978635671,0.004721838760908682,12.176100628930818,13.0,0.017426633258745446,0.017423331110961386,0.5,18,7,22,7,4.5,217.0,259.0,173.0,205.0,214.0,243.0,153.0,158.0,9,2.06,13.0,75,17.2,14.106666666666667,291,66.74,11.989690721649485
Barr / William P.,person,,,,,,,False,False,False,2,2.0,7,2.1666666666666665,0.2809278350515464,0.08029465930018416,0.012029890398542846,0.011243900948899373,8.153846153846155,8.142857142857142,0.0036225797475407428,0.005032148462366146,0.5238095238095238,11,5,12,5,3.5,298.0,321.0,318.0,282.0,42.0,48.0,320.0,314.0,7,1.61,8.142857142857142,35,8.03,11.028571428571428,189,43.35,12.91005291005291
Barshefsky / Charlene,person,,,,,,,True,False,True,2,2.0,9,2.65,0.30404463040446306,0.08163520049929786,0.006209615998695867,0.006912658240560803,11.798742138364782,12.88888888888889,0.009408539140337409,0.00853169040906397,0.5,18,6,21,7,4.5,217.0,259.0,210.0,247.0,112.0,157.0,239.0,264.0,9,2.06,12.88888888888889,74,16.97,12.986486486486486,253,58.03,12.375494071146244
Batkin / Alan R.,person,,,,,,,False,True,True,2,1.0,19,5.2749999999999995,0.3615257048092869,0.09658839167035889,0.009891178423278744,0.016453494892280086,21.815165876777254,23.473684210526315,0.17259411056250717,0.1981796649149882,0.7192982456140351,123,6,41,16,9.5,36.0,20.0,19.0,9.0,59.0,11.0,17.0,9.0,19,4.36,23.473684210526315,154,35.32,13.993506493506494,373,85.55,11.383378016085791
Bay / Mogens C.,person,,,,,,,False,False,False,2,2.0,7,2.916666666666666,0.2766497461928934,0.081556303778526,0.0014308880383850841,0.0026033345718571906,9.02857142857143,9.857142857142858,0.00309896267989303,0.0075736669018540105,0.6190476190476191,13,7,18,6,3.5,298.0,213.0,341.0,248.0,349.0,349.0,339.0,277.0,7,1.61,9.857142857142858,42,9.63,11.619047619047619,183,41.97,13.01639344262295
Beall / Robert M. II,person,,,,,,,True,False,False,2,2.0,6,1.9166666666666665,0.21113801452784503,0.06417584574246253,0.003345713049925506,0.005576319529182546,4.91304347826087,5.0,8.125515030503448e-05,0.0002668532287306658,0.4666666666666667,7,7,6,4,3.0,336.0,343.0,432.0,427.0,236.0,208.0,432.0,431.0,6,1.38,5.0,15,3.44,4.533333333333333,37,8.49,7.486486486486487
Belda / Alain J. P.,person,,,,,,,True,False,False,2,2.0,11,2.8916666666666666,0.3411580594679186,0.08384884130901632,0.0014121699808538873,0.0033209720318230318,20.92507204610951,22.818181818181817,0.05502847715447064,0.034503553519097244,0.6727272727272727,37,6,31,8,5.5,139.0,217.0,64.0,197.0,352.0,317.0,43.0,74.0,11,2.52,22.818181818181817,118,27.06,15.5,351,80.5,11.726495726495726
Bennett / Alan M.,person,,,,,,,False,False,False,2,2.0,3,1.0,0.23760217983651227,0.07231113691019156,0.0007013798630083432,0.0013583622489032167,6.0,6.0,0.0007678304062915367,0.001488233373046294,0.3333333333333333,1,7,4,3,1.5,413.0,416.0,409.0,394.0,388.0,385.0,404.0,401.0,3,0.69,6.0,16,3.67,9.75,79,18.12,12.658227848101266
Bennett / Robert R.,person,,,,,,,False,False,False,2,2.0,8,2.3666666666666667,0.277177368086459,0.0721973836727935,0.0050443928432029345,0.00433635628668846,7.654929577464789,8.375,0.003286143210995321,0.002641624281315872,0.4642857142857143,13,6,13,5,4.0,258.0,294.0,339.0,396.0,147.0,263.0,332.0,367.0,8,1.83,8.375,40,9.17,10.425,174,39.91,12.885057471264368
Bennink / Jan,person,,,,,,,False,False,False,2,2.0,7,2.033333333333333,0.3031988873435327,0.08090054428500743,0.004556794526385742,0.0045180473328211386,11.483606557377051,12.857142857142858,0.017449703283126543,0.014681692402522921,0.42857142857142855,9,7,13,5,3.5,298.0,334.0,218.0,267.0,185.0,255.0,152.0,185.0,7,1.61,12.857142857142858,62,14.22,15.82258064516129,268,61.47,12.593283582089553
Beresford / Dennis R.,person,,,,,,,True,False,False,2,2.0,9,2.7,0.2941970310391363,0.07991934744753001,0.0038514749331045673,0.0031834497944906045,9.82716049382716,10.555555555555555,0.0033592566106013253,0.004267222038066374,0.5277777777777778,19,6,18,6,4.5,217.0,247.0,268.0,288.0,216.0,323.0,329.0,330.0,9,2.06,10.555555555555555,52,11.93,10.173076923076923,236,54.13,12.275423728813559
Bernauer / David W.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.2714819427148194,0.07935207935207936,0.0010790019924105257,0.004304821158664879,6.8,6.8,0.0017822943697569352,0.002513707189791099,0.4,4,6,12,5,2.5,364.0,368.0,360.0,299.0,372.0,265.0,379.0,370.0,5,1.15,6.8,26,5.96,11.346153846153847,163,37.39,12.748466257668712
Bethune / Gordon M.,person,,,,,,,False,False,False,3,3.0,17,4.033333333333333,0.3295540438397581,0.08571709426914381,0.016662605182179678,0.015178381029377548,10.950413223140496,11.411764705882353,0.01827426942445229,0.015612195087328872,0.3088235294117647,42,6,24,7,5.666666666666667,51.0,76.0,93.0,157.0,28.0,15.0,151.0,178.0,17,3.9,11.411764705882353,93,21.33,12.838709677419354,321,73.62,11.869158878504672
Beyer / Robert D.,person,,,,,,,False,False,False,2,2.0,12,3.566666666666667,0.3224852071005917,0.08931680835808666,0.00798711080195323,0.01096357636060262,12.03271028037383,12.75,0.008916455883387403,0.011156497300405405,0.45454545454545453,30,5,21,7,6.0,112.0,115.0,118.0,82.0,84.0,54.0,243.0,232.0,12,2.75,12.75,88,20.18,12.170454545454545,306,70.18,12.055555555555555
Bezos / Jeffrey P.,person,,,,,,,False,True,False,2,1.0,11,3.016666666666667,0.3246463142218913,0.08728728728728728,0.0,0.0,20.56353591160221,21.545454545454547,0.0466066880159391,0.04319560855152985,1.0,55,6,37,11,5.5,139.0,185.0,109.0,114.0,411.0,410.0,55.0,53.0,11,2.52,21.545454545454547,90,20.64,15.61111111111111,316,72.48,11.984177215189874
Black / Cathleen P.,person,,,,,,,False,False,True,2,2.0,14,3.6250000000000004,0.34685759745425615,0.0870693959061408,0.006965899583329924,0.006416649509816232,18.604597701149423,21.142857142857142,0.062048933554106386,0.04645272602466559,0.4945054945054945,45,6,32,8,7.0,81.0,112.0,46.0,119.0,105.0,178.0,38.0,45.0,14,3.21,21.142857142857142,136,31.19,15.198529411764707,350,80.28,11.67142857142857
Blank / Arthur M.,person,,,,,,,False,False,False,2,2.0,6,1.9166666666666663,0.2723297938788257,0.07706584180291648,0.0021264735001241485,0.0021253571554109363,8.130434782608697,8.333333333333334,0.0020671374578728257,0.0033616892073345056,0.4666666666666667,7,6,12,5,3.0,336.0,346.0,353.0,338.0,314.0,362.0,370.0,355.0,6,1.38,8.333333333333334,31,7.11,11.903225806451612,172,39.45,12.790697674418604
Blount / W. Frank,person,,,,,,,False,False,False,3,3.0,12,2.6500000000000004,0.3203526818515797,0.08011760382212423,0.0031314217402048337,0.0018232877881723174,13.773584905660375,14.083333333333334,0.016885775373157073,0.014140858439510752,0.5757575757575758,38,6,35,9,4.0,112.0,258.0,125.0,284.0,248.0,373.0,157.0,189.0,12,2.75,14.083333333333334,80,18.35,13.4875,306,70.18,12.235294117647058
Bodman / Samuel W.,person,,,,,,,False,False,False,3,3.0,15,3.566666666666667,0.3315589353612167,0.0871912808719128,0.011830984018494091,0.01012232568069328,11.528037383177569,11.933333333333334,0.014430069623683992,0.012508960710058154,0.3238095238095238,34,6,24,7,5.0,74.0,115.0,82.0,116.0,43.0,62.0,182.0,209.0,15,3.44,11.933333333333334,100,22.94,13.19,330,75.69,11.851515151515152
Boeckmann / Alan L.,person,,,,,,,False,False,False,2,2.0,10,3.0,0.301521438450899,0.0853228962818004,0.005665026676713972,0.007664295673628164,10.722222222222221,11.1,0.003937082379227571,0.004831212309836702,0.4666666666666667,21,7,18,6,5.0,177.0,188.0,225.0,166.0,127.0,119.0,313.0,318.0,10,2.29,11.1,66,15.14,11.530303030303031,254,58.26,11.901574803149606
Bollenbach / Stephen F.,person,,,,,,,False,False,False,2,2.0,8,2.5,0.28970099667774085,0.0843000773395205,0.003808317914384083,0.006711684568375492,9.066666666666666,9.125,0.004272295212681329,0.006327834535466563,0.4642857142857143,13,5,17,6,4.0,258.0,282.0,292.0,183.0,217.0,169.0,306.0,295.0,8,1.83,9.125,47,10.78,11.659574468085106,220,50.46,12.668181818181818
Bonderman / David,person,,,,,,,False,False,False,2,2.0,9,2.533333333333333,0.30812720848056535,0.08377365741185512,0.0053878969849833445,0.00765910334875852,11.769736842105264,12.777777777777779,0.007596406518580021,0.0071262898807182016,0.4444444444444444,16,7,20,6,4.5,217.0,277.0,187.0,198.0,133.0,120.0,256.0,281.0,9,2.06,12.777777777777779,74,16.97,12.527027027027026,278,63.76,12.255395683453237
Boren / David L.,person,,,,,,,False,False,True,2,2.0,10,2.783333333333333,0.3168604651162791,0.08392685274302214,0.002853943825356906,0.003953440492510408,13.604790419161676,14.4,0.018690976285998674,0.019678659064635198,0.4888888888888889,22,7,22,7,5.0,177.0,232.0,138.0,193.0,267.0,284.0,147.0,144.0,10,2.29,14.4,83,19.04,13.91566265060241,301,69.04,12.318936877076412
Boskin / Michael J.,person,,,,,,,False,False,False,2,2.0,6,1.7833333333333332,0.29720518064076346,0.08131294293174189,0.0,0.0,14.345794392523363,14.833333333333334,0.010482663741572652,0.011663153332922421,1.0,15,7,17,6,3.0,336.0,353.0,253.0,254.0,411.0,410.0,228.0,223.0,6,1.38,14.833333333333334,53,12.16,15.0,249,57.11,12.815261044176706
Bostock / Roy J.,person,,,,,,,True,False,False,2,2.0,9,2.783333333333333,0.29479377958079783,0.08353557287009834,0.002210427064677402,0.003993916174397036,10.940119760479043,11.333333333333334,0.00814714197698879,0.010978512111342775,0.4722222222222222,17,7,23,7,4.5,217.0,232.0,266.0,203.0,306.0,283.0,253.0,235.0,9,2.06,11.333333333333334,59,13.53,13.0,234,53.67,12.615384615384615
Bowles / Crandall C.,person,,,,,,,True,True,False,4,3.0,33,6.404761904761908,0.3920863309352518,0.09095650359862313,0.03223427343022632,0.005960076427491801,19.194795539033446,20.060606060606062,0.20784640035394641,0.16417568677159639,0.3390151515151515,179,6,41,16,8.25,3.0,6.0,2.0,62.0,2.0,193.0,4.0,13.0,33,7.57,20.060606060606062,210,48.17,13.261904761904763,395,90.6,11.063291139240507
Braly / Angela F.,person,,,,,,,False,True,False,3,2.0,20,5.033333333333333,0.3408913213448006,0.09031589849818747,0.0186243530459307,0.016462893879059654,16.70198675496689,16.65,0.06108836927768291,0.05288426536644446,0.46842105263157896,89,5,37,11,6.666666666666667,29.0,28.0,65.0,70.0,20.0,10.0,39.0,35.0,20,4.59,16.65,113,25.92,14.690265486725664,339,77.75,11.722713864306785
Breyer / James W.,person,,,,,,,False,False,False,2,2.0,8,2.183333333333333,0.2978142076502732,0.07702499779171451,0.002254386806208556,0.002240960206793803,12.00763358778626,13.5,0.0108585930073816,0.009485777624702065,0.5,14,7,18,6,4.0,258.0,320.0,250.0,340.0,303.0,359.0,221.0,254.0,8,1.83,13.5,68,15.6,13.705882352941176,235,53.9,12.736170212765957
Britt / Glenn A.,person,,,,,,,False,False,True,3,3.0,12,3.3666666666666667,0.3002754820936639,0.0822589774228036,0.0046303776335460504,0.00319512862616311,10.292079207920791,10.5,0.008145262495195434,0.011704796983214567,0.42424242424242425,28,6,23,7,4.0,112.0,135.0,236.0,235.0,180.0,322.0,254.0,222.0,12,2.75,10.5,58,13.3,13.017241379310345,253,58.03,12.806324110671937
Browning / Peter C.,person,,,,,,,False,False,False,2,2.0,5,1.583333333333333,0.27301189730745146,0.07917196295623752,0.0011299039900890262,0.0042760687880903005,7.368421052631579,7.6,0.002547807135740342,0.003198516119976522,0.4,4,7,12,5,2.5,364.0,385.0,351.0,303.0,366.0,267.0,356.0,358.0,5,1.15,7.6,30,6.88,11.566666666666666,172,39.45,13.668604651162791
Bryson / John E.,person,,,,,,,False,False,True,2,2.0,13,3.7833333333333337,0.3300529901589705,0.09179913675123698,0.0044333534301123695,0.008960533385557112,15.488986784140968,16.53846153846154,0.04675487751118686,0.042778289776888585,0.47435897435897434,37,6,28,8,6.5,94.0,97.0,91.0,55.0,195.0,93.0,54.0,54.0,13,2.98,16.53846153846154,107,24.54,15.429906542056075,321,73.62,11.93146417445483
Buckley / George W.,person,,,,,,,False,False,False,2,2.0,10,2.566666666666667,0.3164005805515239,0.08149532710280374,0.002562504874194837,0.002836742943512954,15.16233766233766,16.0,0.018647979736335748,0.01345931626856982,0.4888888888888889,22,6,23,7,5.0,177.0,274.0,140.0,251.0,284.0,338.0,148.0,199.0,10,2.29,16.0,88,20.18,14.818181818181818,289,66.28,12.252595155709342
Buffett / Howard G.,person,,,,,,,False,False,False,2,2.0,13,4.616666666666666,0.307475317348378,0.08686124115947803,0.004649413563634591,0.005429259306196988,12.602888086642599,12.76923076923077,0.019674007937497632,0.03604963624651165,0.5512820512820513,43,7,29,8,6.5,94.0,49.0,195.0,122.0,178.0,213.0,139.0,67.0,13,2.98,12.76923076923077,73,16.74,14.821917808219178,276,63.3,12.521739130434783
Buffett / Warren E.,person,,,,,,,False,False,False,2,2.0,8,2.5,0.2698019801980198,0.0782905369007003,0.0,0.0,11.999999999999998,12.0,0.006554263838070513,0.013916808907099338,1.0,28,7,28,8,4.0,258.0,282.0,363.0,313.0,411.0,410.0,273.0,193.0,8,1.83,12.0,34,7.8,12.470588235294118,170,38.99,13.435294117647059
Bunch / Charles E.,person,,,,,,,True,False,False,3,3.0,12,3.35,0.29599456890699255,0.07916956692794243,0.002976826223624643,0.00358186077341408,11.910447761194032,11.166666666666666,0.008496651317453164,0.006884818014972334,0.48484848484848486,32,7,22,7,4.0,112.0,137.0,259.0,304.0,256.0,298.0,246.0,289.0,12,2.75,11.166666666666666,60,13.76,11.433333333333334,240,55.05,12.579166666666667
Burd / Steven A.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.24604966139954854,0.07228116710875332,0.0049357309645846874,0.007382126350807142,6.3999999999999995,6.4,0.0010124094504753392,0.002073063915312159,0.4,4,6,11,4,2.5,364.0,368.0,399.0,395.0,155.0,135.0,399.0,387.0,5,1.15,6.4,20,4.59,8.7,87,19.95,13.839080459770114
Burke / Kevin,person,,,,,,,False,False,False,2,2.0,9,2.75,0.315028901734104,0.08463554304571484,0.0011463601801519523,0.0030913087580281516,13.121212121212123,13.88888888888889,0.02038929659340493,0.02183479077604277,0.6388888888888888,23,7,22,7,4.5,217.0,238.0,152.0,178.0,365.0,329.0,134.0,130.0,9,2.06,13.88888888888889,71,16.28,16.901408450704224,302,69.27,12.271523178807946
Burke / Sheila P.,person,,,,,,,False,False,False,2,2.0,5,1.4999999999999998,0.27930813581037794,0.07517241379310345,0.0021687432101672242,0.0042151828920256665,9.38888888888889,10.2,0.005618633543326286,0.005596843481592905,0.4,4,6,7,4,2.5,364.0,390.0,329.0,355.0,311.0,271.0,284.0,300.0,5,1.15,10.2,41,9.4,14.439024390243903,186,42.66,13.46236559139785
Burke / Stephen B.,person,,,,,,,True,False,False,2,2.0,16,4.65,0.3303030303030303,0.09111807732497387,0.017194759076655224,0.01881761199303117,14.921146953405017,15.75,0.04596470692587831,0.05038937832283366,0.4666666666666667,56,6,29,8,8.0,64.0,46.0,86.0,61.0,25.0,3.0,56.0,38.0,16,3.67,15.75,101,23.17,14.485148514851485,323,74.08,11.90092879256966
Burns / M. Anthony,person,,,,,,,False,False,False,2,2.0,9,2.7,0.3094393186657204,0.0868266454246739,0.005944591969816463,0.00704451110888947,11.771604938271604,12.777777777777779,0.02039150242192381,0.021989138249667316,0.5,18,7,17,6,4.5,217.0,247.0,178.0,124.0,119.0,150.0,133.0,129.0,9,2.06,12.777777777777779,70,16.06,15.228571428571428,283,64.91,12.219081272084805
Burns / Michele M.,person,,,,,,,False,False,False,2,2.0,8,2.45,0.2872200263504611,0.08078562164165277,0.0033658472116670194,0.00410624827502398,9.285714285714285,10.0,0.005027659866938912,0.0065565683087741855,0.4642857142857143,13,7,17,6,4.0,258.0,286.0,297.0,272.0,235.0,275.0,292.0,292.0,8,1.83,10.0,47,10.78,12.170212765957446,202,46.33,13.297029702970297
Burns / Ursula M.,person,,,,,,,True,False,False,2,2.0,13,3.983333333333334,0.3076923076923077,0.08601584848584486,0.004111094106118527,0.006409820246422584,12.535564853556483,13.23076923076923,0.01369180306935568,0.01635892114974197,0.5,39,6,23,7,6.5,94.0,81.0,192.0,148.0,208.0,179.0,187.0,171.0,13,2.98,13.23076923076923,73,16.74,13.027397260273972,264,60.55,12.428030303030303
Burwell / Sylvia Mathews,person,,,,,,,False,True,False,2,1.0,17,5.075,0.35161290322580646,0.10027983286694521,0.006723156742990205,0.012071834863672894,18.582922824302134,20.58823529411765,0.09987890444842215,0.12767607540932194,0.5588235294117647,76,6,39,12,8.5,51.0,25.0,37.0,2.0,107.0,35.0,26.0,22.0,17,3.9,20.58823529411765,142,32.57,14.866197183098592,356,81.65,11.623595505617978
Bush / Mary K.,person,,,,,,,False,False,True,2,2.0,8,2.283333333333333,0.29579375848032563,0.0773323873714083,0.00389526458741028,0.005739063097493972,10.364963503649635,11.5,0.004251818053352398,0.004150208889149911,0.42857142857142855,12,6,17,6,4.0,258.0,307.0,260.0,332.0,213.0,200.0,308.0,332.0,8,1.83,11.5,58,13.3,11.413793103448276,237,54.36,12.561181434599156
Butler / Stephen G.,person,,,,,,,False,False,False,2,2.0,9,2.7,0.307475317348378,0.08416176044783322,0.00481275187185623,0.006019096753832599,10.907407407407407,11.555555555555555,0.015429836240527616,0.01774510919743386,0.4444444444444444,16,7,21,7,4.5,217.0,247.0,195.0,187.0,162.0,190.0,169.0,157.0,9,2.06,11.555555555555555,67,15.37,15.104477611940299,277,63.53,12.310469314079423
Byrd / Carolyn H.,person,,,,,,,True,False,False,2,2.0,5,1.6666666666666665,0.24168514412416853,0.07110434617161807,0.0016457862548408969,0.002417534133763174,6.000000000000001,6.0,0.0011535457913808605,0.0019224889236948582,0.6,6,7,7,4,2.5,364.0,368.0,405.0,399.0,341.0,356.0,395.0,390.0,5,1.15,6.0,18,4.13,8.666666666666666,91,20.87,13.428571428571429
Calhoun / David L.,person,,,,,,,False,False,False,2,2.0,12,3.325,0.3359013867488444,0.08922541696510795,0.002646475673877007,0.009812898386134696,16.05764411027569,18.75,0.051064590515163565,0.03173212308390298,0.5151515151515151,34,6,28,8,6.0,112.0,148.0,71.0,86.0,278.0,70.0,47.0,82.0,12,2.75,18.75,115,26.38,15.269565217391305,333,76.38,11.891891891891891
Carp / Daniel A.,person,,,,,,,False,False,False,2,2.0,8,2.916666666666667,0.301521438450899,0.08672589842195993,0.0009992459574366635,0.003749797047013119,12.457142857142857,12.25,0.012733500549063359,0.017228089433257387,0.5714285714285714,16,7,22,7,4.0,258.0,202.0,225.0,128.0,377.0,292.0,197.0,163.0,8,1.83,12.25,63,14.45,15.285714285714286,260,59.63,12.76923076923077
Carson / Benjamin S. Sr.,person,,,,,,,False,False,False,2,2.0,6,1.7,0.290473017988008,0.07716814159292035,0.0026287232400677763,0.004237805207435071,11.098039215686276,11.833333333333334,0.0032985042075670784,0.004129031061346634,0.4666666666666667,7,7,12,5,3.0,336.0,362.0,288.0,333.0,279.0,270.0,331.0,337.0,6,1.38,11.833333333333334,48,11.01,12.375,222,50.92,12.27927927927928
Case / Gregory C.,person,,,,,,,False,False,False,2,2.0,10,2.783333333333333,0.3164005805515239,0.0809130555813306,0.004545146475561379,0.005638515584735141,12.64670658682635,13.7,0.008181483315756664,0.007033359194120997,0.5111111111111111,23,6,22,7,5.0,177.0,232.0,140.0,266.0,189.0,205.0,252.0,285.0,10,2.29,13.7,76,17.43,12.460526315789474,302,69.27,12.172185430463577
Cash / James I. Jr.,person,,,,,,,False,False,False,3,3.0,15,3.4833333333333334,0.32488822652757077,0.0827193675889328,0.009494154384148655,0.006999434242395325,12.464114832535886,13.2,0.030930494819170498,0.03134618711613216,0.4,42,6,28,8,5.0,74.0,126.0,108.0,222.0,64.0,153.0,82.0,87.0,15,3.44,13.2,100,22.94,14.7,305,69.95,12.01967213114754
Chase / Rodney F.,person,,,,,,,False,False,False,2,2.0,1,0.3333333333333333,0.23916620954470652,0.061990521327014214,0.0,0.0,8.0,8.0,0.0012701284807549796,0.0012251800384269497,0.0,0,8,1,1,0.5,435.0,435.0,407.0,432.0,411.0,410.0,393.0,404.0,1,0.23,8.0,8,1.83,18.0,80,18.35,15.875
Chen / John S.,person,,,,,,,True,True,True,3,2.0,30,6.794444444444445,0.3694915254237288,0.0939959038482268,0.020691169474254437,0.010134430960909926,18.395748160261647,19.6,0.19242918901742623,0.180431541192563,0.38620689655172413,168,6,41,16,10.0,6.0,4.0,10.0,29.0,16.0,61.0,7.0,11.0,30,6.88,19.6,170,38.99,13.611764705882353,374,85.78,11.37433155080214
Chenault / Kenneth I.,person,,,,,,,True,True,True,4,3.0,28,6.152380952380954,0.3720136518771331,0.09017580144777664,0.021684390775317777,0.00746178206950114,18.005417956656338,17.857142857142858,0.09202434351770146,0.06662908051917224,0.3492063492063492,132,5,38,11,7.0,7.0,7.0,9.0,73.0,13.0,128.0,28.0,30.0,28,6.42,17.857142857142858,168,38.53,14.089285714285714,382,87.61,11.24869109947644
