node_type,org_cat,corp_cat,corp_sub,rank,banker,PPG_director,PPG_member,bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,person,,,,True,False,False,2,8,2.3666666666666667,0.31687791861240827,0.0766096081888951,0.0011286431519087143,0.004697820500618636,14.422535211267606,15.5,0.004686166590710372,0.013920654409615695,0.4642857142857143,13,5,18,8,4.0,411.0,409.0,422.0,362.0,287.0,194.0,386.0,275.0,8,1.68,15.5,61,12.84,25.81967213114754,337,70.95,22.92581602373887
person,person,,,,True,False,False,3,26,6.370634920634921,0.38555194805194803,0.08819815805109922,0.0024544593329789105,0.002579230296880329,27.023794692911416,28.76923076923077,0.037607423241694964,0.041105771213386544,0.49230769230769234,160,4,55,15,8.666666666666666,102.0,102.0,170.0,124.0,182.0,310.0,117.0,126.0,26,5.47,28.76923076923077,200,42.11,27.45,442,93.05,20.755656108597286
person,person,,,,True,True,False,4,52,11.332178932178929,0.4625121713729309,0.09679555759335677,0.005947524128878113,0.006289299197360489,40.41415919625122,40.01923076923077,0.17219737344536593,0.16588653336662212,0.44268476621417796,587,4,71,22,13.0,12.0,3.0,5.0,11.0,87.0,122.0,2.0,3.0,52,10.95,40.01923076923077,349,73.47,23.011461318051577,472,99.37,19.822033898305083
person,person,,,,True,False,False,2,16,3.983333333333334,0.37549407114624506,0.08743135871399209,0.0017300086833528336,0.004267098287751187,22.489539748953973,24.3125,0.019118209949196975,0.016462702919416393,0.525,63,4,34,11,8.0,254.0,285.0,207.0,146.0,236.0,212.0,232.0,251.0,16,3.37,24.3125,171,36.0,25.339181286549707,448,94.32,20.533482142857142
person,person,,,,False,False,False,2,16,4.369444444444445,0.38060897435897434,0.0912072965837267,0.0006728229690671578,0.018649207062697765,29.279720279720273,31.0,0.01993492986264496,0.02701630684446219,0.7333333333333333,88,5,48,14,8.0,254.0,250.0,186.0,69.0,334.0,3.0,222.0,169.0,16,3.37,31.0,211,44.42,25.04265402843602,428,90.11,21.14485981308411
person,person,,,,True,False,False,2,7,2.2333333333333334,0.3269098417068135,0.07696462327842289,0.0017408422778090388,0.0019356830895804911,14.022388059701491,15.285714285714286,0.005421865065671694,0.00464470608928819,0.5714285714285714,12,5,8,5,3.5,427.0,425.0,389.0,358.0,235.0,342.0,372.0,374.0,7,1.47,15.285714285714286,69,14.53,29.608695652173914,373,78.53,22.136729222520106
person,person,,,,True,False,False,3,18,7.241666666666667,0.3388017118402282,0.07806828920877106,0.00032706725611964736,0.003184596512377992,20.439585730724968,21.833333333333332,0.011352159975855146,0.06405914673811315,0.8300653594771242,127,5,61,16,6.0,206.0,65.0,354.0,332.0,393.0,271.0,314.0,87.0,18,3.79,21.833333333333332,95,20.0,28.51578947368421,388,81.68,21.77319587628866
person,person,,,,False,False,False,2,13,3.4039682539682543,0.3642638036809816,0.08172394511591896,0.006565189350174661,0.011701904037680184,18.321053858708318,21.846153846153847,0.01272280584227465,0.009280595258216192,0.48717948717948717,38,4,26,9,6.5,310.0,336.0,250.0,249.0,73.0,32.0,297.0,321.0,13,2.74,21.846153846153847,153,32.21,26.091503267973856,430,90.53,20.767441860465116
person,person,,,,True,False,False,2,19,5.5666666666666655,0.3502949852507375,0.08569624439967526,0.0006031801472898922,0.002868770580962454,23.059880239520957,24.42105263157895,0.011930490880408214,0.020436221302771562,0.7134502923976608,122,5,52,15,9.5,194.0,162.0,308.0,176.0,345.0,297.0,305.0,224.0,19,4.0,24.42105263157895,126,26.53,24.261904761904763,403,84.84,21.451612903225808
person,person,,,,False,False,False,2,14,3.517857142857143,0.389025389025389,0.08625646923519263,0.0008864187879715059,0.003491954217470542,23.47038917089678,26.857142857142858,0.018374230155996936,0.010667073593658588,0.5714285714285714,52,4,33,11,7.0,294.0,325.0,155.0,168.0,310.0,258.0,235.0,305.0,14,2.95,26.857142857142858,202,42.53,25.198019801980198,463,97.47,20.138228941684666
person,person,,,,False,False,False,2,8,2.5833333333333335,0.3194351042367182,0.08395687268013906,0.0008902127813761611,0.0033501369457398767,12.064516129032258,12.25,0.004761175667355795,0.007488621333223202,0.4642857142857143,13,5,9,5,4.0,411.0,398.0,414.0,210.0,308.0,261.0,384.0,335.0,8,1.68,12.25,69,14.53,29.492753623188406,341,71.79,23.299120234604107
person,person,,,,False,False,False,3,15,5.992857142857143,0.34849596478356565,0.08043780746293511,0.0002688819241671819,0.0009191933612320022,21.177592371871274,24.2,0.014923535391280218,0.023453074972608564,0.8,84,5,45,13,5.0,278.0,132.0,314.0,280.0,400.0,403.0,265.0,196.0,15,3.16,24.2,129,27.16,27.13953488372093,394,82.95,21.79695431472081
person,person,,,,True,False,True,4,23,3.8174603174603186,0.3964941569282137,0.07827949901120632,0.010522982377362959,0.0029189429269375964,21.678170478170472,24.91304347826087,0.03399587072419124,0.017029037933035052,0.25296442687747034,64,5,40,12,5.75,140.0,307.0,131.0,328.0,43.0,293.0,134.0,246.0,23,4.84,24.91304347826087,229,48.21,25.393013100436683,451,94.95,20.492239467849224
person,person,,,,False,False,False,2,4,1.0333333333333332,0.3154050464807437,0.0641725679159677,0.0002059468350367409,0.000824298952213676,11.35483870967742,14.75,0.002108956356987115,0.0010282516082792818,0.5,3,5,4,3,2.0,458.0,466.0,423.0,467.0,412.0,411.0,429.0,456.0,4,0.84,14.75,52,10.95,24.942307692307693,343,72.21,22.92128279883382
person,person,,,,False,False,False,3,8,1.7916666666666667,0.3427128427128427,0.07984087852980724,0.002300005064619385,0.005734866991029549,13.116279069767442,13.75,0.004913914419168575,0.004742583074305517,0.2857142857142857,8,5,15,7,2.6666666666666665,411.0,443.0,331.0,295.0,187.0,150.0,381.0,372.0,8,1.68,13.75,92,19.37,25.065217391304348,415,87.37,21.13012048192771
person,person,,,,True,False,False,2,6,1.9166666666666665,0.2825698988697204,0.0732930435900733,0.0,0.0,10.91304347826087,11.0,0.0008900757265289968,0.001550515506532941,1.0,15,5,10,6,3.0,442.0,435.0,466.0,407.0,446.0,450.0,467.0,449.0,6,1.26,11.0,31,6.53,17.870967741935484,204,42.95,23.431372549019606
person,person,,,,True,False,False,2,12,4.309523809523809,0.35003684598378776,0.0860364371858538,0.0013204812382281094,0.0051188937342050884,14.853591160220995,17.25,0.006808976437830312,0.00954006019665256,0.5757575757575758,38,5,24,9,6.0,331.0,259.0,310.0,171.0,267.0,173.0,353.0,315.0,12,2.53,17.25,119,25.05,24.529411764705884,415,87.37,21.35421686746988
person,person,,,,True,False,False,4,25,4.6528138528138525,0.4126846220677672,0.08197310706838283,0.006322558810295807,0.0017704669550105926,23.27714458503908,25.64,0.03133825117935646,0.018906116690564873,0.36666666666666664,110,4,41,12,6.25,116.0,219.0,68.0,239.0,82.0,356.0,154.0,232.0,25,5.26,25.64,262,55.16,24.019083969465647,462,97.26,20.149350649350648
person,person,,,,True,False,False,2,16,4.377777777777778,0.3260123541523679,0.07703119087518244,0.0,0.00029010757815216363,20.93020304568528,22.25,0.008380282091088072,0.037933454756516716,1.0,120,6,60,16,8.0,254.0,249.0,394.0,357.0,446.0,438.0,343.0,133.0,16,3.37,22.25,75,15.79,25.466666666666665,359,75.58,22.381615598885794
person,person,,,,True,False,False,2,9,2.833333333333333,0.330090340514246,0.08747563726769078,0.00014735677361651765,0.00206254154955021,16.205882352941178,16.333333333333332,0.00469157376150464,0.007480908665975466,0.7777777777777778,28,5,23,9,4.5,387.0,386.0,378.0,142.0,420.0,338.0,385.0,336.0,9,1.89,16.333333333333332,78,16.42,24.564102564102566,378,79.58,22.26984126984127
person,person,,,,False,False,False,2,16,4.866666666666667,0.3442028985507246,0.08725469185316719,0.0004280826919575775,0.003041828135099289,23.41438356164383,24.6875,0.013303465859719739,0.022223191945728936,0.6833333333333333,82,5,48,14,8.0,254.0,206.0,322.0,149.0,377.0,283.0,287.0,210.0,16,3.37,24.6875,129,27.16,27.03875968992248,378,79.58,22.164021164021165
person,person,,,,True,False,False,2,12,5.666666666666666,0.30904359141184123,0.08186832126852808,0.0005164753296080025,0.0017023678076309653,12.529411764705884,12.583333333333334,0.0015142958182465097,0.0033556834870094323,0.7272727272727273,48,5,26,9,6.0,331.0,153.0,433.0,244.0,357.0,357.0,449.0,399.0,12,2.53,12.583333333333334,49,10.32,19.06122448979592,307,64.63,23.058631921824105
person,person,,,,True,False,False,3,32,6.289682539682541,0.405982905982906,0.08664457483355122,0.006749540473145373,0.006721286658661746,32.56719242902207,33.96875,0.08867696554365288,0.07010143488870337,0.5504032258064516,273,4,70,22,10.666666666666666,61.0,108.0,91.0,156.0,70.0,112.0,41.0,75.0,32,6.74,33.96875,239,50.32,25.05857740585774,459,96.63,20.137254901960784
person,person,,,,False,False,False,2,7,3.1500000000000004,0.2885783718104496,0.06940385739333722,0.00012662527380461359,0.0027547681055342605,9.814814814814815,10.285714285714286,0.0013034891933623725,0.0017396496983646443,0.8095238095238095,17,5,10,6,3.5,427.0,358.0,463.0,436.0,424.0,301.0,455.0,442.0,7,1.47,10.285714285714286,34,7.16,20.294117647058822,238,50.11,24.016806722689076
person,person,,,,False,False,False,2,7,1.55,0.30605670103092786,0.06932957088644545,0.0,0.0,19.806451612903224,19.714285714285715,0.005772414630435123,0.0070990627325024855,1.0,21,5,15,7,3.5,427.0,447.0,442.0,440.0,446.0,450.0,365.0,341.0,7,1.47,19.714285714285715,52,10.95,29.134615384615383,295,62.11,23.715254237288136
person,person,,,,True,False,False,2,4,1.0333333333333332,0.2774532710280374,0.0653175348933147,0.0,0.0,10.241935483870968,10.5,0.0010015025096143473,0.0009740955858720406,1.0,6,5,5,4,2.0,458.0,466.0,470.0,463.0,446.0,450.0,464.0,459.0,4,0.84,10.5,23,4.84,19.47826086956522,191,40.21,25.56020942408377
person,person,,,,False,False,False,4,30,5.591269841269844,0.4105445116681072,0.0882380259450757,0.008161033108828477,0.004788256060074848,26.10177430801986,26.866666666666667,0.03834594867151386,0.031532097826865904,0.3448275862068966,150,5,53,15,7.5,69.0,160.0,75.0,123.0,59.0,189.0,113.0,156.0,30,6.32,26.866666666666667,263,55.37,24.460076045627375,451,94.95,20.445676274944567
person,person,,,,True,False,False,2,8,2.316666666666667,0.32917532917532916,0.08006180209284362,0.0007266759089550873,0.0012513454418850822,14.381294964028774,15.25,0.003033146662437214,0.0030991576159248237,0.75,21,5,18,8,4.0,411.0,415.0,380.0,288.0,329.0,384.0,412.0,407.0,8,1.68,15.25,75,15.79,23.866666666666667,378,79.58,22.246031746031747
person,person,,,,True,False,False,2,16,4.809523809523808,0.37342767295597484,0.08460839671541297,0.0005837548704619362,0.0025530639727609715,25.863861386138623,31.9375,0.03203457392959116,0.08479210296381084,0.8916666666666667,107,4,51,15,8.0,254.0,210.0,218.0,192.0,346.0,311.0,149.0,36.0,16,3.37,31.9375,166,34.95,29.150602409638555,446,93.89,20.641255605381165
person,person,,,,False,True,False,2,12,3.5333333333333337,0.33664068036853295,0.08585630366018977,0.00383250397489521,0.010240854341453944,15.811320754716979,17.083333333333332,0.005645207035548203,0.005591818281570361,0.4696969696969697,31,5,27,9,6.0,331.0,324.0,362.0,175.0,135.0,55.0,367.0,362.0,12,2.53,17.083333333333332,93,19.58,24.161290322580644,385,81.05,21.428571428571427
person,person,,,,False,False,False,2,5,1.2,0.3104575163398693,0.06903484442937251,0.0,0.0,14.416666666666668,15.8,0.001704934508786663,0.0010749151661696291,1.0,10,6,7,5,2.5,445.0,460.0,431.0,443.0,446.0,450.0,445.0,455.0,5,1.05,15.8,55,11.58,20.472727272727273,319,67.16,22.695924764890282
person,person,,,,True,False,True,3,21,4.387301587301588,0.3843042071197411,0.08423454443889448,0.002822790898839951,0.004081027270900692,26.51917510853835,28.047619047619047,0.03516220193998224,0.02616083535653179,0.49523809523809526,104,4,51,15,7.0,170.0,246.0,178.0,202.0,170.0,221.0,127.0,171.0,21,4.42,28.047619047619047,194,40.84,26.61340206185567,449,94.53,20.55011135857461
person,person,,,,True,False,True,5,54,8.918290043290044,0.4455909943714822,0.08981158474904753,0.009619886545059082,0.0034996737168622584,32.985462047205864,33.351851851851855,0.1392278957493876,0.09204683796004352,0.3326345213137666,476,4,71,22,10.8,10.0,15.0,21.0,92.0,46.0,257.0,10.0,26.0,54,11.37,33.351851851851855,309,65.05,23.948220064724918,471,99.16,19.84713375796178
person,person,,,,False,False,False,2,18,4.9833333333333325,0.36259541984732824,0.08630609896432681,0.0009128085564364234,0.0032349992150125404,23.525083612040135,25.11111111111111,0.019323373634051327,0.02513618106368199,0.5686274509803921,87,5,49,14,9.0,206.0,201.0,258.0,165.0,306.0,268.0,231.0,179.0,18,3.79,25.11111111111111,158,33.26,30.272151898734176,417,87.79,21.347721822541967
person,person,,,,True,False,False,3,23,5.783333333333334,0.36538461538461536,0.0806132262261696,0.001741043639326984,0.0036881521025425145,22.440922190201725,22.956521739130434,0.01778242341883679,0.012417977696484674,0.5375494071146245,136,4,49,14,7.666666666666667,140.0,149.0,241.0,276.0,234.0,241.0,239.0,286.0,23,4.84,22.956521739130434,139,29.26,25.258992805755394,438,92.21,20.78310502283105
person,person,,,,False,False,False,2,17,4.792857142857142,0.3539493293591654,0.08159642693540997,0.0006139077431713943,0.004302742797079686,23.305017386984602,25.294117647058822,0.01994844771601452,0.03760198128845165,0.6397058823529411,87,4,43,12,8.5,227.0,213.0,294.0,253.0,344.0,207.0,221.0,135.0,17,3.58,25.294117647058822,129,27.16,26.54263565891473,412,86.74,21.398058252427184
person,person,,,,True,True,False,3,24,5.811111111111113,0.3922378199834847,0.09282027064436815,0.0018205732818846166,0.006016570463888099,27.95697896749522,28.416666666666668,0.04234618066954209,0.0405025398914582,0.48188405797101447,133,4,55,15,8.0,135.0,147.0,144.0,43.0,227.0,132.0,103.0,127.0,24,5.05,28.416666666666668,212,44.63,27.06132075471698,453,95.37,20.450331125827816
person,person,,,,True,False,False,2,5,1.226190476190476,0.3177257525083612,0.06542549528247743,0.000650283132319842,0.0003795180317498772,12.320388349514564,14.8,0.0016786712538610234,0.0009440365024306678,0.4,4,5,6,4,2.5,445.0,457.0,420.0,462.0,337.0,437.0,446.0,460.0,5,1.05,14.8,61,12.84,18.885245901639344,340,71.58,22.0
person,person,,,,False,False,False,3,10,2.18968253968254,0.36482334869431643,0.0741666016082442,0.002020925981058444,0.002163661615360483,21.545487495469374,24.5,0.011621719624831859,0.005272435136591017,0.6,27,4,23,9,3.3333333333333335,372.0,428.0,245.0,396.0,207.0,333.0,310.0,367.0,10,2.11,24.5,143,30.11,25.958041958041957,445,93.68,20.68314606741573
person,person,,,,True,False,False,3,30,7.592857142857143,0.3612167300380228,0.08479366873940081,0.0022223695753848544,0.004907237224252385,23.998432110379422,24.133333333333333,0.021788431442913845,0.03352711821794127,0.4896551724137931,213,5,53,15,10.0,69.0,49.0,262.0,186.0,191.0,182.0,209.0,147.0,30,6.32,24.133333333333333,148,31.16,25.06756756756757,410,86.32,21.270731707317072
person,person,,,,True,False,False,2,10,3.7261904761904767,0.3328661527680449,0.07934961160453267,0.0017990819187917932,0.003257653184035593,12.43769968051118,15.2,0.004860593972262413,0.006902189071614766,0.5555555555555556,25,5,15,7,5.0,372.0,315.0,370.0,302.0,229.0,265.0,382.0,343.0,10,2.11,15.2,91,19.16,24.395604395604394,376,79.16,22.21808510638298
person,person,,,,False,False,False,2,9,2.267857142857143,0.3340365682137834,0.06826183803980743,6.477310004348116e-05,0.0006754015841290993,21.278215223097114,26.11111111111111,0.01225099114245788,0.01399672547773128,0.6666666666666666,24,5,19,8,4.5,387.0,421.0,365.0,450.0,436.0,420.0,301.0,272.0,9,1.89,26.11111111111111,90,18.95,28.1,381,80.21,21.671916010498688
person,person,,,,True,False,False,2,16,5.95,0.34050179211469533,0.08126951537704778,0.00011772465046288774,0.00101957502349398,22.190476190476193,25.5,0.009789687424390233,0.021330283472363435,0.925,111,5,51,15,8.0,254.0,135.0,341.0,262.0,427.0,398.0,328.0,218.0,16,3.37,25.5,105,22.11,23.276190476190475,389,81.89,21.838046272493575
person,person,,,,True,False,False,4,30,6.0051587301587315,0.40494458653026427,0.08163148397445077,0.01769892740251137,0.014037492376599639,19.223551179541392,21.933333333333334,0.030217514580113812,0.018464955427505106,0.2896551724137931,126,4,39,12,7.5,69.0,130.0,96.0,251.0,19.0,14.0,163.0,240.0,30,6.32,21.933333333333334,240,50.53,24.016666666666666,457,96.21,20.293216630196937
person,person,,,,True,False,False,2,16,8.25,0.3260123541523679,0.0797704849205794,0.0,0.0010855940429597359,19.818181818181817,22.25,0.008380282091088072,0.07456545747504661,1.0,120,6,60,16,8.0,254.0,27.0,394.0,297.0,446.0,388.0,343.0,56.0,16,3.37,22.25,75,15.79,25.466666666666665,359,75.58,22.381615598885794
person,person,,,,True,False,False,2,16,8.25,0.3260123541523679,0.0797704849205794,0.0,0.0010855940429597359,19.818181818181817,22.25,0.008380282091088072,0.07456545747504661,1.0,120,6,60,16,8.0,254.0,27.0,394.0,297.0,446.0,388.0,343.0,56.0,16,3.37,22.25,75,15.79,25.466666666666665,359,75.58,22.381615598885794
person,person,,,,True,False,True,6,52,6.68221500721501,0.4562920268972142,0.08070682185031007,0.032379348665540805,0.0005481636580903737,27.782342048577174,29.403846153846153,0.10337061785595279,0.055332110019079804,0.22322775263951736,296,4,65,18,8.666666666666666,12.0,91.0,8.0,273.0,4.0,425.0,26.0,102.0,52,10.95,29.403846153846153,336,70.74,23.220238095238095,471,99.16,19.857749469214436
person,person,,,,True,False,False,3,28,6.167857142857144,0.3919141914191419,0.0918614020950846,0.0015086398633111333,0.0037001533221386667,30.97838255163096,32.07142857142857,0.06342697432621859,0.06291983166653324,0.6587301587301587,249,4,70,22,9.333333333333334,85.0,115.0,145.0,57.0,253.0,239.0,71.0,90.0,28,5.89,32.07142857142857,209,44.0,27.033492822966508,451,94.95,20.452328159645234
person,person,,,,True,False,False,2,18,4.542857142857143,0.39159109645507006,0.09228079264343997,0.0014777539517994295,0.005186331126371103,25.47851153039833,28.944444444444443,0.03215595368609041,0.025023989262237395,0.48366013071895425,74,4,44,12,9.0,206.0,236.0,147.0,51.0,255.0,167.0,148.0,180.0,18,3.79,28.944444444444443,211,44.42,26.151658767772513,458,96.42,20.29694323144105
person,person,,,,True,False,False,3,16,3.8500000000000005,0.3584905660377358,0.08705479870486896,0.004688999212065479,0.012014942098886134,13.363636363636363,13.5625,0.005387971489893823,0.005958819996193015,0.3416666666666667,41,4,25,9,5.333333333333333,254.0,303.0,275.0,152.0,116.0,28.0,373.0,354.0,16,3.37,13.5625,117,24.63,23.29059829059829,442,93.05,20.70361990950226
person,person,,,,True,False,False,2,8,2.75,0.3187919463087248,0.08158825129181399,0.00024475929972219606,0.0029439994826403917,12.87878787878788,12.625,0.0020238085152723254,0.0029629034919745867,0.7857142857142857,22,5,18,8,4.0,411.0,391.0,415.0,254.0,404.0,292.0,433.0,412.0,8,1.68,12.625,55,11.58,22.054545454545455,351,73.89,22.686609686609685
person,person,,,,False,False,False,2,9,2.477777777777778,0.3419726421886249,0.08627213561374301,0.0014110020659348734,0.005196670381214019,16.127802690582957,18.22222222222222,0.006525301112831245,0.00791096449945849,0.4444444444444444,16,5,18,8,4.5,387.0,402.0,332.0,167.0,263.0,166.0,358.0,332.0,9,1.89,18.22222222222222,110,23.16,26.37272727272727,393,82.74,21.46819338422392
person,person,,,,False,False,False,3,14,3.278571428571428,0.35903250188964475,0.07074066719618746,0.006525870076419072,0.005207110603513003,15.679738562091504,18.214285714285715,0.007842203441959603,0.003603109146963927,0.3956043956043956,36,4,21,8,4.666666666666667,294.0,350.0,273.0,431.0,76.0,164.0,348.0,390.0,14,2.95,18.214285714285715,131,27.58,23.297709923664122,432,90.95,20.770833333333332
person,person,,,,False,False,False,2,11,2.603968253968254,0.3612167300380228,0.0844219319292633,0.00045686188982716337,0.0058179748053165765,24.09692167022249,27.454545454545453,0.016927602872095455,0.0146720337594272,0.6181818181818182,34,4,27,9,5.5,354.0,397.0,262.0,197.0,372.0,146.0,247.0,264.0,11,2.32,27.454545454545453,153,32.21,26.66013071895425,421,88.63,21.03087885985748
person,person,,,,False,False,False,4,20,4.086111111111112,0.36850271528316525,0.07558679220262565,0.007024382521538492,0.0027547560885335704,13.192386131883072,14.55,0.005132270016112722,0.003120178483090896,0.3157894736842105,60,5,25,9,5.0,181.0,279.0,231.0,379.0,66.0,303.0,377.0,406.0,20,4.21,14.55,142,29.89,20.443661971830984,450,94.74,20.493333333333332
person,person,,,,True,False,False,3,35,8.010714285714286,0.4015215553677092,0.09221808768807636,0.005361313478109725,0.00828360281972951,29.58611978005647,31.62857142857143,0.06785039898150239,0.07234307170625248,0.5109243697478991,304,4,70,22,11.666666666666666,49.0,44.0,110.0,52.0,99.0,87.0,65.0,66.0,35,7.37,31.62857142857143,229,48.21,26.502183406113538,453,95.37,20.397350993377483
person,person,,,,True,False,False,2,17,5.366666666666666,0.3388017118402282,0.08002021563342317,0.0006779290920617123,0.007593295122475652,18.63975155279503,19.352941176470587,0.0068572435949186715,0.005612996747290707,0.6176470588235294,84,4,35,11,8.5,227.0,174.0,354.0,293.0,333.0,99.0,351.0,361.0,17,3.58,19.352941176470587,93,19.58,21.591397849462364,388,81.68,21.6159793814433
person,person,,,,True,False,False,4,21,4.000432900432901,0.36651234567901236,0.07812928340369538,0.004923452811744587,0.005977158085086134,17.608592143707394,18.285714285714285,0.010123423372752108,0.005165022465626516,0.38095238095238093,80,4,36,11,5.25,170.0,284.0,236.0,330.0,109.0,136.0,324.0,369.0,21,4.42,18.285714285714285,155,32.63,24.46451612903226,428,90.11,21.067757009345794
person,person,,,,True,False,False,2,18,4.383333333333334,0.3784860557768924,0.09052935851214206,0.0008437744273636716,0.004047400054728506,27.00760456273764,28.666666666666668,0.029200319328276405,0.02433389520856815,0.5490196078431373,84,4,51,15,9.0,206.0,248.0,188.0,81.0,313.0,224.0,173.0,186.0,18,3.79,28.666666666666668,189,39.79,26.206349206349206,438,92.21,20.58219178082192
person,person,,,,False,True,False,5,22,3.41547619047619,0.40772532188841204,0.07616247995724212,0.01415686349950646,0.003013507749683634,20.778900894620662,22.545454545454547,0.02031733779949231,0.012395402820609651,0.3203463203463203,74,5,39,12,4.4,154.0,334.0,85.0,366.0,29.0,286.0,220.0,287.0,22,4.63,22.545454545454547,256,53.89,23.4140625,458,96.42,20.283842794759824
person,person,,,,False,False,False,2,2,0.7666666666666666,0.302355187778485,0.060604771828350265,0.0,0.0,10.130434782608697,27.5,0.0022122329916555543,0.0005045316576982638,1.0,1,5,2,2,1.0,473.0,473.0,448.0,469.0,446.0,450.0,425.0,470.0,2,0.42,27.5,51,10.74,25.254901960784313,286,60.21,23.902097902097903
person,person,,,,True,False,False,2,9,2.666666666666667,0.3352152434721242,0.07601216194591134,0.0006945277583633682,0.008955402044842417,18.156249999999996,19.555555555555557,0.006744858965717151,0.004863953353130893,0.6111111111111112,22,5,14,6,4.5,387.0,395.0,364.0,368.0,330.0,74.0,355.0,371.0,9,1.89,19.555555555555557,105,22.11,25.61904761904762,370,77.89,21.937837837837836
person,person,,,,False,False,False,3,24,4.681349206349206,0.4152097902097902,0.08928571428571427,0.004566488717368372,0.005326006676400532,25.557938458930234,28.583333333333332,0.037432526598986056,0.02257619564560421,0.35507246376811596,98,4,47,13,8.0,135.0,218.0,63.0,102.0,117.0,158.0,119.0,208.0,24,5.05,28.583333333333332,266,56.0,24.57894736842105,466,98.11,20.047210300429185
person,person,,,,True,False,False,7,55,6.930636030636027,0.46296296296296297,0.07483929246670304,0.03383675814452455,0.0021769931157006443,27.604442239594103,27.818181818181817,0.07267986576551248,0.03386096978596868,0.22424242424242424,333,4,56,15,7.857142857142857,8.0,82.0,4.0,384.0,2.0,331.0,60.0,145.0,55,11.58,27.818181818181817,351,73.89,22.91737891737892,468,98.53,19.935897435897434
person,person,,,,True,False,False,2,15,3.8027777777777785,0.38680781758957655,0.08875877855463335,0.0025937665323576987,0.003937036615358598,22.70051132213294,27.4,0.019731837609365418,0.015247005315467257,0.49523809523809526,52,4,28,9,7.5,278.0,310.0,162.0,113.0,177.0,228.0,226.0,258.0,15,3.16,27.4,207,43.58,25.88888888888889,450,94.74,20.526666666666667
person,person,,,,True,False,False,4,17,6.1,0.32894736842105265,0.07529324738455027,0.00010741755122142295,0.000644790598155022,21.08743169398907,21.941176470588236,0.009266577704888155,0.05299985340460584,0.9044117647058824,123,6,60,16,4.25,227.0,124.0,381.0,382.0,431.0,422.0,336.0,106.0,17,3.58,21.941176470588236,77,16.21,25.064935064935064,369,77.68,22.127371273712736
person,person,,,,True,False,False,8,46,6.9206931956931905,0.42792792792792794,0.07328927405045381,0.021447746343931134,0.0006973129025094382,23.448686235961496,26.065217391304348,0.05148028654288255,0.052115175433149044,0.2956521739130435,306,5,61,16,5.75,25.0,83.0,41.0,408.0,10.0,419.0,87.0,108.0,46,9.68,26.065217391304348,282,59.37,24.52836879432624,463,97.47,20.088552915766737
person,person,,,,True,False,False,4,25,7.366666666666669,0.36314984709480125,0.07899988912296263,0.002171557481975497,0.008316251058778309,20.447963800904972,21.56,0.017524818610508103,0.0600886474633702,0.5466666666666666,164,5,61,16,6.25,116.0,60.0,255.0,311.0,194.0,86.0,242.0,95.0,25,5.26,21.56,138,29.05,27.818840579710145,431,90.74,21.097447795823665
person,person,,,,False,False,False,2,18,4.4035714285714285,0.4028837998303647,0.08962095054810285,0.0021888678360162607,0.010859887399327148,26.620708299540414,32.27777777777778,0.03561952739113637,0.02243436671059848,0.47058823529411764,72,4,42,12,9.0,206.0,245.0,103.0,97.0,192.0,45.0,126.0,209.0,18,3.79,32.27777777777778,242,50.95,26.640495867768596,461,97.05,20.190889370932755
person,person,,,,False,False,False,2,7,2.033333333333333,0.2939356435643564,0.06558508802209181,0.0014738765242876255,0.0023968808352552527,8.19672131147541,9.142857142857142,0.0012281764705161838,0.0008156439515483465,0.5238095238095238,11,5,7,5,3.5,427.0,429.0,461.0,461.0,258.0,321.0,459.0,463.0,7,1.47,9.142857142857142,35,7.37,20.485714285714284,258,54.32,23.271317829457363
person,person,,,,False,False,False,2,4,1.0595238095238095,0.2976190476190476,0.0663176265270506,0.0018848757987077844,0.002488470408856818,8.359550561797752,10.0,0.000619793372044982,0.00031718233685085266,0.3333333333333333,2,5,5,4,2.0,458.0,464.0,455.0,459.0,220.0,315.0,471.0,473.0,4,0.84,10.0,36,7.58,15.61111111111111,269,56.63,22.33085501858736
person,person,,,,False,False,False,2,21,5.561111111111111,0.40050590219224286,0.09391373117606353,0.0010659564116521142,0.010163275222569025,29.93706293706294,31.857142857142858,0.03892302492977721,0.03195511875204172,0.6142857142857143,129,4,54,15,10.5,170.0,163.0,111.0,33.0,290.0,57.0,110.0,154.0,21,4.42,31.857142857142858,235,49.47,24.94468085106383,458,96.42,20.237991266375545
person,person,,,,False,False,False,2,5,0.9916666666666667,0.34074605451936874,0.07356167565753813,0.00011083309708113088,0.00048613798913599044,34.38655462184874,37.2,0.013377682392607091,0.00812503719755057,0.6,6,5,7,5,2.5,445.0,471.0,340.0,402.0,430.0,429.0,286.0,330.0,5,1.05,37.2,119,25.05,27.638655462184875,383,80.63,21.879895561357703
