node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
org,Corporation,non-financial,services,"16,039",143.0,,11,11.0,3,0.1577639751552795,0.2634032634032634,0.01166572033242141,0.02305058194291234,0.021789577187807278,5.574803149606299,6.0,0.009163139571852538,0.009679594391363433,0.0,0,7,3,2,0.2727272727272727,139.0,149.0,155.0,153.0,34.0,38.0,162.0,154.0,3,1.33,6.0,18,7.96,7.166666666666667,76,33.63,7.842105263157895
org,Corporation,non-financial,energy,"49,403",41.0,,12,12.0,15,0.703943628834933,0.36217948717948717,0.016168264415510086,0.03950702392891576,0.058964274008521805,10.120259675499208,11.533333333333333,0.2048731483953768,0.17255064465297718,0.24761904761904763,26,6,21,6,1.25,5.0,4.0,6.0,9.0,11.0,5.0,4.0,6.0,15,6.64,11.533333333333333,91,40.27,7.923076923076923,183,80.97,6.366120218579235
org,Corporation,non-financial,hospitality,"10,908",213.0,,10,10.0,6,0.3276407802723592,0.2878980891719745,0.013161470668167878,0.010902251488086722,0.01712881022615536,7.26763648618288,7.333333333333333,0.032409059027292936,0.043445696413096056,0.26666666666666666,4,6,11,4,0.6,78.0,60.0,111.0,95.0,90.0,58.0,101.0,63.0,6,2.65,7.333333333333333,30,13.27,8.066666666666666,114,50.44,7.421052631578948
org,Corporation,non-financial,services,"10,493",221.0,,12,12.0,3,0.13474025974025974,0.24485373781148428,0.010959789856536672,0.0021041464695628737,0.0011012782694198623,4.546184738955823,4.666666666666667,0.004373306281873767,0.004566042672650192,0.3333333333333333,1,8,7,3,0.25,139.0,160.0,184.0,184.0,160.0,177.0,188.0,190.0,3,1.33,4.666666666666667,12,5.31,7.0,54,23.89,8.185185185185185
org,Corporation,financial,insurance,"25,424",93.0,,12,12.0,1,0.045454545454545456,0.24672489082969432,0.011339973406257054,0.0,0.0,10.0,10.0,0.004694124583639053,0.0053415243603690465,0.0,0,8,1,1,0.08333333333333333,203.0,215.0,180.0,168.0,199.0,197.0,186.0,183.0,1,0.44,10.0,10,4.42,8.4,62,27.43,7.870967741935484
org,Corporation,non-financial,retail,"22,745",108.0,,13,13.0,11,0.47468018599203,0.3223965763195435,0.01421160194937903,0.03208535196563227,0.02907243526712553,7.5467940865233585,7.545454545454546,0.06012902446282606,0.04941405806603247,0.12727272727272726,7,6,18,5,0.8461538461538461,19.0,19.0,48.0,45.0,16.0,24.0,53.0,51.0,11,4.87,7.545454545454546,56,24.78,7.910714285714286,154,68.14,6.779220779220779
org,Corporation,non-financial,pharmaceutical,"106,632",14.0,,9,9.0,3,0.14786967418546365,0.24835164835164836,0.011359828429729909,0.002082366509205892,0.0028711897738446413,5.0,5.0,0.006812081872174675,0.010337784833199148,0.0,0,7,7,3,0.3333333333333333,139.0,152.0,179.0,167.0,163.0,157.0,173.0,149.0,3,1.33,5.0,15,6.64,6.6,64,28.32,7.5
org,Corporation,non-financial,healthcare,"59,804",35.0,,9,9.0,1,0.05,0.21689059500959693,0.009557911356715914,0.0,0.0,3.0000000000000004,3.0,0.0021402594616569503,0.0014895965131172583,0.0,0,8,1,1,0.1111111111111111,203.0,206.0,211.0,211.0,199.0,197.0,206.0,210.0,1,0.44,3.0,3,1.33,8.0,22,9.73,10.227272727272727
org,Corporation,non-financial,industrial,"14,599",160.0,,11,11.0,11,0.4560947785702717,0.34930448222565685,0.01555759522716842,0.018937706207470515,0.022051786299573915,11.2577947893755,12.818181818181818,0.18562415371747706,0.12851384800066218,0.34545454545454546,19,6,21,6,1.0,19.0,27.0,13.0,15.0,54.0,36.0,8.0,14.0,11,4.87,12.818181818181818,78,34.51,8.282051282051283,177,78.32,6.536723163841808
org,Corporation,non-financial,pharmaceutical,"27,428",85.0,,18,18.0,6,0.18709284480075555,0.3169705469845722,0.012052904785607622,0.0045126042784112055,0.000904621435594887,10.75607692418006,11.5,0.07308712307446916,0.029949015158021945,0.2,3,7,17,5,0.3333333333333333,78.0,131.0,59.0,139.0,141.0,181.0,41.0,92.0,6,2.65,11.5,53,23.45,9.264150943396226,155,68.58,6.974193548387097
org,Corporation,financial,insurance,"41,098",51.0,,13,13.0,6,0.2210516663001135,0.3192090395480226,0.013176177936703818,0.007325637202273707,0.0030416256964929528,9.517105694792678,10.333333333333334,0.0555716748769788,0.02700292723596214,0.0,0,6,16,5,0.46153846153846156,78.0,108.0,53.0,93.0,115.0,154.0,58.0,96.0,6,2.65,10.333333333333334,51,22.57,9.156862745098039,153,67.7,7.065359477124183
org,Corporation,non-financial,technology,"58,437",36.0,,10,10.0,7,0.33354978354978354,0.2950391644908616,0.013605442176870748,0.013466729265827355,0.015634218289085546,8.156391953277092,8.142857142857142,0.030975368634333804,0.02631247722343846,0.23809523809523808,5,7,11,4,0.7,63.0,56.0,100.0,76.0,79.0,63.0,103.0,100.0,7,3.1,8.142857142857142,41,18.14,6.7560975609756095,124,54.87,7.145161290322581
org,Corporation,non-financial,food/agriculture,"11,740",197.0,,10,10.0,3,0.20288220551378444,0.24145299145299146,0.011631497683993824,0.0022571374630654807,0.0065486725663716815,4.2322421247683755,4.666666666666667,0.00511668612094436,0.009746683246226255,0.3333333333333333,1,8,7,3,0.3,139.0,122.0,186.0,155.0,157.0,121.0,185.0,153.0,3,1.33,4.666666666666667,12,5.31,6.75,55,24.34,8.127272727272727
org,Corporation,financial,bank,"31,515",70.0,,12,12.0,7,0.28899831552755095,0.30254350736278446,0.013050633764183904,0.006647149561724044,0.0072566371681415925,7.74305949784415,7.714285714285714,0.03868681551326688,0.019635541703611228,0.19047619047619047,4,7,17,5,0.5833333333333334,63.0,78.0,84.0,101.0,120.0,117.0,86.0,122.0,7,3.1,7.714285714285714,40,17.7,8.05,137,60.62,7.233576642335766
org,Corporation,non-financial,mining/steel,"10,298",231.0,,12,12.0,1,0.043478260869565216,0.21689059500959693,0.00994222365604012,0.0,0.0,6.0,6.0,0.001801353327214057,0.0020837086738993275,0.0,0,9,1,1,0.08333333333333333,203.0,219.0,211.0,207.0,199.0,197.0,208.0,206.0,1,0.44,6.0,6,2.65,6.833333333333333,29,12.83,7.0344827586206895
org,Corporation,non-financial,technology,"22,063",110.0,,12,12.0,2,0.08712121212121213,0.24565217391304348,0.01068204376802004,0.005344159810702271,0.0035004916420845623,6.304347826086955,6.5,0.0061530447310438295,0.004870396294671806,0.0,0,7,3,2,0.16666666666666666,177.0,192.0,181.0,190.0,136.0,149.0,180.0,186.0,2,0.88,6.5,13,5.75,7.461538461538462,58,25.66,7.862068965517241
org,Policy-Planning Group,,,,,,24,,5,0.14437134502923976,0.28391959798994976,0.011080151330680419,0.004500054904799183,0.0009242871189773845,6.577215189873417,6.6,0.03346498708285461,0.017310740559553773,0.1,1,7,9,3,0.20833333333333334,97.0,155.0,117.0,181.0,142.0,180.0,95.0,128.0,5,2.21,6.6,27,11.95,9.222222222222221,113,50.0,7.752212389380531
org,Corporation,non-financial,energy,"12,712",182.0,,8,8.0,3,0.1597222222222222,0.23689727463312368,0.010614730678606934,0.012529278888695126,0.014513274336283185,2.6521739130434785,3.0,0.004314743953723268,0.005342630489690533,0.0,0,8,3,2,0.375,139.0,147.0,196.0,191.0,82.0,72.0,189.0,182.0,3,1.33,3.0,9,3.98,7.0,44,19.47,8.431818181818182
org,Corporation,non-financial,industrial,"11,569",202.0,,11,11.0,2,0.10101010101010101,0.20639269406392693,0.009380058383254244,0.00033164912220959417,0.000471976401179941,2.55,2.5,0.0010527756132442132,0.0011943303118338413,0.0,0,8,3,2,0.18181818181818182,177.0,179.0,218.0,214.0,197.0,188.0,216.0,212.0,2,0.88,2.5,5,2.21,4.6,19,8.41,7.684210526315789
org,Corporation,financial,insurance,"34,014",64.0,,13,13.0,6,0.2569222243135286,0.28391959798994976,0.012866007552612102,0.007861084691820973,0.007217305801376598,6.085620968234266,6.0,0.028378972707854038,0.02387915186150236,0.06666666666666667,1,7,11,4,0.46153846153846156,78.0,93.0,117.0,112.0,111.0,118.0,109.0,109.0,6,2.65,6.0,30,13.27,8.3,113,50.0,7.6371681415929205
org,Corporation,non-financial,media/communications,"30,423",76.0,,16,16.0,3,0.08895833333333333,0.29697766097240474,0.010775331166612365,0.0011287368083502266,0.0,12.13817330210773,15.333333333333334,0.046094792729643334,0.01045393147898058,0.3333333333333333,1,7,7,3,0.1875,139.0,191.0,98.0,186.0,177.0,197.0,73.0,148.0,3,1.33,15.333333333333334,41,18.14,8.975609756097562,130,57.52,7.415384615384616
org,Corporation,non-financial,consumer products,"19,176",124.0,,13,13.0,4,0.13987170349251604,0.31520223152022314,0.013099297699894695,0.0021442406231646114,0.0007014093739757456,12.276600081532816,14.75,0.06682487024320842,0.0477668325981684,0.16666666666666666,1,6,11,4,0.3076923076923077,118.0,157.0,64.0,100.0,159.0,184.0,47.0,55.0,4,1.77,14.75,49,21.68,9.285714285714286,153,67.7,6.921568627450981
org,Corporation,non-financial,industrial,"35,291",61.0,,13,13.0,10,0.4444368785748096,0.32992700729927005,0.015024098387900947,0.015583869724746109,0.014493608652900688,9.880331795697257,9.3,0.08372258980395846,0.0988227697638467,0.2,9,7,18,5,0.7692307692307693,25.0,31.0,32.0,24.0,68.0,73.0,31.0,26.0,10,4.42,9.3,63,27.88,8.53968253968254,164,72.57,6.621951219512195
org,Corporation,financial,insurance,"21,603",115.0,,21,21.0,4,0.19545361247947454,0.22420634920634921,0.010731753644522534,0.013985925229583043,0.015181907571288102,2.534050932003151,2.25,0.0011759794102743292,0.0018656494894235876,0.0,0,7,4,2,0.19047619047619047,118.0,125.0,208.0,188.0,76.0,68.0,215.0,209.0,4,1.77,2.25,9,3.98,3.6666666666666665,28,12.39,6.464285714285714
org,Corporation,non-financial,industrial,"11,190",206.0,,10,10.0,5,0.2387121650279545,0.2849936948297604,0.01332416232681537,0.005716117565451181,0.012271386430678466,6.250403811985141,6.2,0.022226292485894007,0.03060522788305387,0.1,1,7,11,4,0.5,97.0,99.0,115.0,84.0,129.0,86.0,123.0,88.0,5,2.21,6.2,28,12.39,8.607142857142858,115,50.88,7.565217391304348
org,Corporation,non-financial,energy,"15,531",150.0,,16,16.0,3,0.09981684981684982,0.2709832134292566,0.011187380370932613,0.006548421276674928,0.004424778761061947,7.064220183486238,6.666666666666667,0.01640631435462102,0.010251265972525942,0.0,0,8,4,2,0.1875,139.0,183.0,142.0,175.0,122.0,141.0,137.0,151.0,3,1.33,6.666666666666667,20,8.85,8.9,100,44.25,7.88
org,Corporation,non-financial,retail,"12,145",192.0,,13,13.0,4,0.17226613965744397,0.2868020304568528,0.012836776038018064,0.005371473385614411,0.005978367748279252,7.065009560229446,7.0,0.014281817080789941,0.01168808143994037,0.0,0,6,8,3,0.3076923076923077,118.0,138.0,114.0,117.0,135.0,128.0,143.0,144.0,4,1.77,7.0,28,12.39,7.392857142857143,110,48.67,7.490909090909091
org,Corporation,non-financial,media/communications,"11,721",198.0,,12,12.0,5,0.16909937888198756,0.31564245810055863,0.012718183438223955,0.011835777486159084,0.005558833169452638,9.376492194674015,11.2,0.047367977814382,0.018199343603722527,0.1,1,6,11,4,0.4166666666666667,97.0,140.0,63.0,122.0,86.0,130.0,70.0,127.0,5,2.21,11.2,51,22.57,8.372549019607844,148,65.49,7.081081081081081
org,Corporation,non-financial,technology,"23,252",105.0,,12,12.0,1,0.045454545454545456,0.25139043381535037,0.01128176115280297,0.0,0.0,10.0,10.0,0.009483390378651166,0.012195473199299799,0.0,0,8,1,1,0.08333333333333333,203.0,215.0,174.0,169.0,199.0,197.0,159.0,141.0,1,0.44,10.0,10,4.42,10.4,64,28.32,8.8125
org,Corporation,non-financial,utility,"13,399",173.0,,12,12.0,1,0.03125,0.18329278183292783,0.007997452139141513,0.0,0.0,4.0,4.0,0.00011826899914878823,0.0001343725038607975,0.0,0,8,1,1,0.08333333333333333,203.0,226.0,224.0,225.0,199.0,197.0,224.0,224.0,1,0.44,4.0,4,1.77,3.0,9,3.98,4.0
org,Corporation,financial,bank,"19,231",123.0,,17,17.0,4,0.2224257224257224,0.2875318066157761,0.013199906549334166,0.001199577078674818,0.0021632251720747294,9.62946020128088,10.0,0.03960319648533882,0.04747195950337984,0.5,3,7,11,4,0.23529411764705882,118.0,106.0,112.0,92.0,175.0,163.0,84.0,56.0,4,1.77,10.0,31,13.72,9.193548387096774,123,54.42,7.211382113821138
org,Corporation,non-financial,industrial,"12,239",190.0,,11,11.0,8,0.46024729656308605,0.30213903743315507,0.014331462633564792,0.01935001501476029,0.031347099311701085,6.859691786051432,6.875,0.04363707373335002,0.07118076247696448,0.14285714285714285,4,7,12,4,0.7272727272727273,49.0,25.0,85.0,40.0,52.0,22.0,78.0,32.0,8,3.54,6.875,44,19.47,8.136363636363637,136,60.18,7.169117647058823
org,Corporation,non-financial,industrial,"10,309",230.0,,12,12.0,1,0.045454545454545456,0.23227132579650564,0.010376492194674012,0.0,0.0,5.0,5.0,0.0033078284908806058,0.003003332029567214,0.0,0,7,1,1,0.08333333333333333,203.0,215.0,202.0,198.0,199.0,197.0,200.0,201.0,1,0.44,5.0,5,2.21,8.0,33,14.6,9.393939393939394
org,Corporation,non-financial,food/agriculture,"43,232",50.0,,12,12.0,9,0.38089356295878035,0.31741573033707865,0.01374194332968503,0.02185558011176008,0.019698459521468373,7.177028320825225,7.888888888888889,0.07476644178275908,0.038313731291541704,0.1111111111111111,4,7,16,5,0.75,35.0,42.0,58.0,71.0,38.0,47.0,38.0,75.0,9,3.98,7.888888888888889,51,22.57,8.96078431372549,158,69.91,6.765822784810126
org,Corporation,non-financial,industrial,"9,985",238.0,,11,11.0,3,0.19090909090909092,0.2646370023419204,0.012776783190426834,0.002971713321715604,0.00797115699770567,6.476190476190477,6.666666666666667,0.007720940683430447,0.009939072640685926,0.0,0,7,7,3,0.2727272727272727,139.0,128.0,152.0,120.0,150.0,115.0,169.0,152.0,3,1.33,6.666666666666667,20,8.85,6.6,82,36.28,7.7073170731707314
org,Corporation,non-financial,industrial,"50,009",40.0,,15,15.0,10,0.39851816765609865,0.33883058470764615,0.01434010152284264,0.017133232957632444,0.013988856112749916,8.728377427289391,10.0,0.09104555733690067,0.047363698627412874,0.15555555555555556,7,7,18,5,0.6666666666666666,25.0,40.0,24.0,39.0,61.0,78.0,27.0,57.0,10,4.42,10.0,69,30.53,8.376811594202898,172,76.11,6.517441860465116
org,Corporation,non-financial,food/agriculture,"25,035",94.0,,10,10.0,1,0.05555555555555555,0.2052679382379655,0.010144005984664297,0.0,0.0,4.0,4.0,0.0007300458454073016,0.0009405735461881134,0.0,0,7,1,1,0.1,203.0,204.0,220.0,201.0,199.0,197.0,218.0,217.0,1,0.44,4.0,4,1.77,5.25,16,7.08,6.125
org,Corporation,non-financial,energy,"18,520",128.0,,9,9.0,1,0.0625,0.19168787107718405,0.009079526204075074,0.0,0.0,3.0,3.0,0.0004339316565356355,0.0007695379667184948,0.0,0,9,1,1,0.1111111111111111,203.0,202.0,223.0,219.0,199.0,197.0,222.0,219.0,1,0.44,3.0,3,1.33,3.6666666666666665,9,3.98,7.222222222222222
org,Corporation,non-financial,consumer products,"79,697",22.0,,11,11.0,12,0.728943785682916,0.33382570162481534,0.016974825682560736,0.027589000051188806,0.06251720747295969,10.481981317082429,9.333333333333334,0.13152235101826473,0.31870430186468623,0.22727272727272727,15,5,17,5,1.0909090909090908,15.0,3.0,27.0,4.0,22.0,4.0,15.0,3.0,12,5.31,9.333333333333334,63,27.88,8.253968253968255,165,73.01,6.733333333333333
org,Corporation,non-financial,utility,"9,885",239.0,,15,15.0,4,0.14427111840904944,0.27901234567901234,0.011386155241326036,0.0016564528462166316,0.002064896755162242,6.17736326272526,6.25,0.023362351505325188,0.009064325839130931,0.16666666666666666,1,7,8,3,0.26666666666666666,118.0,156.0,125.0,166.0,168.0,164.0,120.0,158.0,4,1.77,6.25,21,9.29,9.238095238095237,109,48.23,7.623853211009174
org,Corporation,financial,insurance,"14,564",161.0,,13,13.0,8,0.3420671518497605,0.31301939058171746,0.013874535724883098,0.017569179319391497,0.015542445099967222,7.19748114296195,7.25,0.03549850435081608,0.03171924835868789,0.21428571428571427,6,7,16,5,0.6153846153846154,49.0,54.0,70.0,64.0,60.0,65.0,93.0,85.0,8,3.54,7.25,45,19.91,8.355555555555556,151,66.81,6.894039735099338
org,Corporation,financial,insurance,"32,688",65.0,,14,14.0,8,0.35947541186671617,0.32056737588652484,0.014514782385305387,0.014311800314068182,0.01423795476892822,9.131212644876287,9.0,0.05248640125308716,0.05423647477372382,0.21428571428571427,6,6,17,5,0.5714285714285714,49.0,52.0,49.0,34.0,71.0,75.0,64.0,41.0,8,3.54,9.0,52,23.01,7.6923076923076925,156,69.03,6.82051282051282
org,Corporation,non-financial,utility,"12,406",186.0,,9,9.0,10,0.42579540987048725,0.3460949464012251,0.01531441994940368,0.018306618899363965,0.020196656833824975,10.63848441582398,12.2,0.16207031286513773,0.11720589533344564,0.3333333333333333,15,6,21,6,1.1111111111111112,25.0,34.0,17.0,20.0,57.0,43.0,10.0,20.0,10,4.42,12.2,75,33.19,8.333333333333334,175,77.43,6.594285714285714
org,Corporation,non-financial,technology,"10,416",225.0,,13,13.0,1,0.038461538461538464,0.20925925925925926,0.008927278233504945,0.0,0.0,5.0,5.0,0.0012227936506523727,0.0005924888767428402,0.0,0,8,1,1,0.07692307692307693,203.0,224.0,215.0,222.0,199.0,197.0,214.0,221.0,1,0.44,5.0,5,2.21,4.6,19,8.41,8.052631578947368
org,Corporation,non-financial,media/communications,"12,311",188.0,,13,13.0,5,0.19385836385836386,0.2766217870257038,0.011891294625240061,0.006327098793106634,0.004962307440183547,5.516596334320086,5.6,0.021918003172581732,0.016223882485878072,0.1,1,7,8,3,0.38461538461538464,97.0,127.0,129.0,146.0,123.0,136.0,124.0,131.0,5,2.21,5.6,25,11.06,8.44,103,45.58,7.747572815533981
org,Corporation,non-financial,media/communications,"9,857",240.0,,9,9.0,4,0.213510101010101,0.2579908675799087,0.012397714285714284,0.012119482321556498,0.015555555555555555,4.427557658190421,4.5,0.007259675190406919,0.007347021061503467,0.16666666666666666,1,6,7,3,0.4444444444444444,118.0,114.0,164.0,127.0,85.0,64.0,170.0,170.0,4,1.77,4.5,16,7.08,5.9375,64,28.32,8.015625
org,Corporation,non-financial,industrial,"24,881",95.0,,9,9.0,2,0.09109730848861283,0.17683881064162754,0.008359224737387188,0.008849557522123894,0.008849557522123894,2.0454545454545454,2.0,6.790728367499159e-05,0.0001282271329835611,0.0,0,8,2,1,0.2222222222222222,177.0,186.0,225.0,224.0,102.0,106.0,225.0,225.0,2,0.88,2.0,4,1.77,3.25,11,4.87,3.4545454545454546
org,Corporation,financial,bank,"9,087",254.0,,17,17.0,2,0.07037037037037036,0.21793635486981677,0.009133957981098903,0.0011137501699419684,0.0005899705014749262,4.473684210526316,4.5,0.0016017969853802678,0.0007804271485522558,0.0,0,7,3,2,0.11764705882352941,177.0,200.0,210.0,217.0,179.0,186.0,209.0,218.0,2,0.88,4.5,9,3.98,4.0,28,12.39,7.178571428571429
org,Policy-Planning Group,,,"3,593",,,25,,1,0.029411764705882353,0.23991507430997877,0.009982552618211534,0.0,0.0,7.0,7.0,0.006197502464703085,0.008083165320679353,0.0,0,7,1,1,0.04,203.0,227.0,189.0,205.0,199.0,197.0,179.0,165.0,1,0.44,7.0,7,3.1,10.142857142857142,47,20.8,8.893617021276595
org,Corporation,non-financial,technology,"10,847",215.0,,13,13.0,4,0.16433747412008282,0.2606689734717416,0.011265639798614226,0.01160844866046378,0.008600458865945593,3.6992125984251967,3.75,0.008695498821432626,0.007768776825142462,0.0,0,7,4,2,0.3076923076923077,118.0,145.0,161.0,171.0,88.0,110.0,164.0,166.0,4,1.77,3.75,14,6.19,7.142857142857143,70,30.97,7.9714285714285715
org,Corporation,non-financial,retail,"40,851",52.0,,9,9.0,3,0.14665286404416839,0.26096997690531176,0.011395436783058112,0.006176156582862673,0.006470009832841691,4.807058823529411,5.0,0.009887945349558499,0.00697896014657149,0.0,0,7,6,2,0.3333333333333333,139.0,153.0,159.0,165.0,125.0,124.0,157.0,173.0,3,1.33,5.0,15,6.64,8.466666666666667,80,35.4,7.9875
org,Corporation,non-financial,food/agriculture,"12,881",180.0,,12,12.0,7,0.32977037455298325,0.3313782991202346,0.015457747683047768,0.009034048664121469,0.018302196001311048,10.794448851929431,12.0,0.0800609225174471,0.07001836136546045,0.2857142857142857,6,7,17,5,0.5833333333333334,63.0,58.0,28.0,17.0,101.0,51.0,36.0,33.0,7,3.1,12.0,64,28.32,8.71875,166,73.45,6.674698795180723
org,Corporation,non-financial,retail,"44,043",48.0,,7,7.0,2,0.12222222222222222,0.23966065747614,0.012995476500805027,0.0010490112778172287,0.003303834808259587,5.181818181818182,5.0,0.004284238012783414,0.020486317202447993,0.0,0,7,3,2,0.2857142857142857,177.0,172.0,190.0,103.0,180.0,151.0,190.0,119.0,2,0.88,5.0,10,4.42,7.4,52,23.01,7.5576923076923075
org,Corporation,non-financial,food/agriculture,"14,191",163.0,,12,12.0,3,0.1295588469501513,0.20639269406392693,0.00928080597913872,0.008849557522123894,0.008849557522123894,3.1942224953902887,3.3333333333333335,0.0005604261530516475,0.0005157518533589338,0.3333333333333333,1,7,3,2,0.25,139.0,167.0,218.0,216.0,102.0,106.0,220.0,223.0,3,1.33,3.3333333333333335,8,3.54,3.375,20,8.85,4.6
org,Corporation,non-financial,energy,"15,743",145.0,,13,13.0,3,0.0904675166970249,0.29465449804432853,0.010703122533388058,0.0006310049774391263,3.9331366764995083e-05,11.395973154362418,14.666666666666666,0.04578766912484974,0.008679029902248404,0.6666666666666666,2,7,7,3,0.23076923076923078,139.0,189.0,101.0,189.0,187.0,195.0,75.0,163.0,3,1.33,14.666666666666666,37,16.37,9.621621621621621,130,57.52,7.369230769230769
org,Corporation,non-financial,media/communications,"32,260",67.0,,11,11.0,9,0.41564935064935066,0.30294906166219837,0.013875813515615407,0.025416865149224307,0.03385447394296951,5.588918398166953,5.666666666666667,0.032687811104206474,0.02666768656190509,0.1111111111111111,4,6,16,5,0.8181818181818182,35.0,36.0,83.0,63.0,25.0,20.0,99.0,97.0,9,3.98,5.666666666666667,39,17.26,7.282051282051282,133,58.85,7.203007518796992
org,Corporation,non-financial,retail,"24,276",101.0,,12,12.0,3,0.1289328063241107,0.25279642058165547,0.011146824059383964,0.004399869530206435,0.004673877417240249,4.562844880441446,4.666666666666667,0.006356750126441471,0.005595612887683233,0.0,0,7,4,2,0.25,139.0,169.0,171.0,177.0,144.0,138.0,176.0,180.0,3,1.33,4.666666666666667,13,5.75,6.6923076923076925,63,27.88,8.19047619047619
org,Corporation,non-financial,retail,"9,775",241.0,,11,11.0,3,0.18871635610766047,0.2634032634032634,0.011894215166001492,0.0015902451596452672,0.0038413634873811866,4.68184311574328,5.333333333333333,0.011696066753233841,0.007298265800669814,0.0,0,7,7,3,0.2727272727272727,139.0,129.0,155.0,145.0,170.0,147.0,153.0,171.0,3,1.33,5.333333333333333,16,7.08,8.9375,83,36.73,8.024096385542169
org,Corporation,financial,insurance,"61,480",34.0,,14,14.0,5,0.16626130739033962,0.31966053748231965,0.012094184801997858,0.0062507773611764775,0.0024188790560471978,9.957654305145645,12.2,0.05555866612329729,0.019978686404192116,0.0,0,6,11,4,0.35714285714285715,97.0,144.0,51.0,136.0,124.0,161.0,59.0,120.0,5,2.21,12.2,54,23.89,8.75925925925926,155,68.58,6.974193548387097
org,Corporation,financial,bank,"9,362",249.0,,15,15.0,1,0.043478260869565216,0.15036593479707253,0.007016236689329733,0.0,0.0,2.0,2.0,6.82880134785003e-06,1.284397073216039e-05,0.0,0,9,1,1,0.06666666666666667,203.0,219.0,227.0,227.0,199.0,197.0,227.0,227.0,1,0.44,2.0,2,0.88,2.5,4,1.77,3.5
org,Corporation,financial,bank,"10,420",224.0,,15,15.0,5,0.22934472934472935,0.22487562189054727,0.010383007396744208,0.013002135841218185,0.010422812192723696,2.832298136645963,3.0,0.0013056477266129253,0.0019246111986937948,0.1,1,7,4,2,0.3333333333333333,97.0,103.0,207.0,197.0,81.0,94.0,212.0,208.0,5,2.21,3.0,13,5.75,3.4615384615384617,35,15.49,5.428571428571429
org,Corporation,non-financial,energy,"29,630",78.0,,9,9.0,5,0.27998619737750174,0.2942708333333333,0.013616508510317819,0.004429484391821258,0.010868567682726975,7.917796401281734,8.0,0.022327866645179918,0.027372976002453368,0.3,3,6,12,4,0.5555555555555556,97.0,84.0,103.0,75.0,143.0,91.0,122.0,95.0,5,2.21,8.0,33,14.6,7.575757575757576,121,53.54,7.462809917355372
org,Corporation,non-financial,retail,"44,564",47.0,,12,12.0,3,0.13012820512820514,0.2766217870257038,0.011804443206351418,0.009160591685047745,0.009065880039331366,6.837438423645319,7.333333333333333,0.021282830733704145,0.012928577892497373,0.0,0,7,3,2,0.25,139.0,166.0,129.0,150.0,100.0,104.0,125.0,137.0,3,1.33,7.333333333333333,22,9.73,10.136363636363637,107,47.35,7.897196261682243
org,Corporation,non-financial,food/agriculture,"36,853",55.0,,12,12.0,3,0.13474025974025974,0.26872770511296074,0.01225751631623669,0.0026653964975033124,0.0019534578826614223,7.763052208835341,7.666666666666667,0.01225268312567404,0.014928699908843835,0.0,0,6,7,3,0.25,139.0,160.0,147.0,130.0,151.0,166.0,151.0,132.0,3,1.33,7.666666666666667,22,9.73,7.0,86,38.05,7.906976744186046
org,Corporation,financial,insurance,"26,278",90.0,,31,31.0,3,0.07142857142857142,0.2677725118483412,0.00965633144859214,0.000917712900013785,0.0,6.333333333333333,6.333333333333333,0.016471377822802388,0.004744816006947494,0.3333333333333333,1,6,7,3,0.0967741935483871,139.0,198.0,148.0,210.0,182.0,197.0,136.0,187.0,3,1.33,6.333333333333333,16,7.08,8.625,87,38.5,7.9655172413793105
org,Corporation,non-financial,retail,"20,288",119.0,,11,11.0,2,0.09090909090909091,0.218568665377176,0.009698599567997483,0.0004540644540644541,0.000471976401179941,2.9999999999999996,3.0,0.0015925529667637612,0.0012197173080958916,0.0,0,8,3,2,0.18181818181818182,177.0,188.0,209.0,209.0,191.0,188.0,210.0,211.0,2,0.88,3.0,6,2.65,5.5,27,11.95,7.111111111111111
org,Corporation,non-financial,industrial,"11,614",201.0,,9,9.0,2,0.07125000000000001,0.26096997690531176,0.010544323483670296,0.0007251712669754299,0.00043264503441494594,7.807017543859649,7.5,0.010719910974970527,0.007603324846890783,0.0,0,7,3,2,0.2222222222222222,177.0,199.0,159.0,193.0,185.0,190.0,155.0,167.0,2,0.88,7.5,15,6.64,9.133333333333333,79,34.96,8.177215189873417
org,Corporation,non-financial,retail,"65,357",30.0,,12,12.0,9,0.4130545702284832,0.3256484149855908,0.01458582077511375,0.02115106322055543,0.024129793510324484,8.08483966337959,7.888888888888889,0.051687787394926916,0.04443866938352231,0.08333333333333333,3,6,16,5,0.75,35.0,37.0,37.0,32.0,41.0,33.0,65.0,61.0,9,3.98,7.888888888888889,54,23.89,8.462962962962964,156,69.03,6.75
